     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.1804731333E+03    0.1736229563E+03    0.3054458284E+03    0.1150640330E+03
         2    0.1790078333E+03    0.1800756908E+03    0.3465293996E+03    0.1091092705E+03
         3    0.1687353667E+03    0.1608016687E+03    0.2325336073E+03    0.1150640330E+03
         4    0.1611783000E+03    0.1570928803E+03    0.2158305327E+03    0.1091092705E+03
         5    0.1691650000E+03    0.1655562338E+03    0.2639600121E+03    0.1091092705E+03
         6    0.1712258333E+03    0.1633343729E+03    0.2475418121E+03    0.1142427635E+03
         7    0.1561954667E+03    0.1561290397E+03    0.2065664545E+03    0.1142427635E+03
         8    0.1592324667E+03    0.1541561105E+03    0.2271266242E+03    0.7111670089E+02
         9    0.1832511000E+03    0.1772828378E+03    0.3268640757E+03    0.1142427635E+03
        10    0.2009755333E+03    0.1951607902E+03    0.4603124293E+03    0.7111670089E+02
        11    0.1616570333E+03    0.1483073302E+03    0.1938657247E+03    0.7111670089E+02
        12    0.1669711667E+03    0.1581462716E+03    0.2180380681E+03    0.1142427635E+03
        13    0.1706844000E+03    0.1690728840E+03    0.2801756317E+03    0.1142427635E+03
        14    0.1991815333E+03    0.1961210257E+03    0.4339932633E+03    0.1142427635E+03
        15    0.1909834333E+03    0.1888540888E+03    0.3964504774E+03    0.1091092705E+03
        16    0.1512805667E+03    0.1582627512E+03    0.2224833659E+03    0.1091092705E+03
        17    0.1839162333E+03    0.1792372909E+03    0.3417615791E+03    0.1091092705E+03
        18    0.1709626667E+03    0.1662772929E+03    0.2680605379E+03    0.1091092705E+03
        19    0.1928013333E+03    0.1880775390E+03    0.3920343861E+03    0.1091092705E+03
        20    0.1737680667E+03    0.1563771297E+03    0.2921634422E+03    0.0000000000E+00
        21    0.1572136333E+03    0.1609393533E+03    0.2377046923E+03    0.1091092705E+03
        22    0.1860203333E+03    0.1815733519E+03    0.3550463126E+03    0.1091092705E+03
        23    0.1708858333E+03    0.1535153309E+03    0.2758889372E+03    0.0000000000E+00
        24    0.1549359333E+03    0.1618615393E+03    0.2385608897E+03    0.1150640330E+03
        25    0.1731041667E+03    0.1753807290E+03    0.3154419468E+03    0.1150640330E+03
        26    0.1713224000E+03    0.1701512608E+03    0.2857029575E+03    0.1150640330E+03
        27    0.1816521000E+03    0.1807057598E+03    0.3501124821E+03    0.1091092705E+03
        28    0.1734750667E+03    0.1737287407E+03    0.3104355031E+03    0.1091092705E+03
        29    0.1717847667E+03    0.1779521580E+03    0.3306703722E+03    0.1142427635E+03
        30    0.1608787333E+03    0.1574791148E+03    0.2984302212E+03    0.0000000000E+00
        31    0.1612523333E+03    0.1748332180E+03    0.3129335546E+03    0.1142427635E+03
        32    0.1600181667E+03    0.1714031238E+03    0.2934272621E+03    0.1142427635E+03
        33    0.1622793333E+03    0.1683707536E+03    0.3079625926E+03    0.7111670089E+02
        34    0.2034949000E+03    0.1977283037E+03    0.4749133896E+03    0.7111670089E+02
        35    0.1536179667E+03    0.1566728224E+03    0.2096588431E+03    0.1142427635E+03
        36    0.1608522333E+03    0.1635316642E+03    0.2486637699E+03    0.1142427635E+03
        37    0.1759193333E+03    0.1590244076E+03    0.3072180073E+03    0.0000000000E+00
        38    0.1560547000E+03    0.1493743507E+03    0.1999336669E+03    0.7111670089E+02
        39    0.1987726333E+03    0.1941684834E+03    0.4546693695E+03    0.7111670089E+02
        40    0.1635587333E+03    0.1518810868E+03    0.2141889975E+03    0.7111670089E+02
        41    0.1675417667E+03    0.1614457135E+03    0.2368013655E+03    0.1142427635E+03
        42    0.1769676000E+03    0.1726224393E+03    0.3003612770E+03    0.1142427635E+03
        43    0.1981880667E+03    0.1986315024E+03    0.4482698661E+03    0.1142427635E+03
        44    0.1906729667E+03    0.1819887420E+03    0.3574085570E+03    0.1091092705E+03
        45    0.1703275667E+03    0.1607292504E+03    0.2327269768E+03    0.1142427635E+03
        46    0.1836433333E+03    0.1704495048E+03    0.3197840548E+03    0.7111670089E+02
        47    0.2026154000E+03    0.1995747151E+03    0.4536337372E+03    0.1142427635E+03
        48    0.1474437667E+03    0.1418841841E+03    0.2097448200E+03    0.0000000000E+00
        49    0.1444144000E+03    0.1438516809E+03    0.2209336000E+03    0.0000000000E+00
        50    0.1424446000E+03    0.1448530992E+03    0.2266284750E+03    0.0000000000E+00
        51    0.1425005000E+03    0.1458662974E+03    0.2323903400E+03    0.0000000000E+00
