     Index       y_measurement           y_fitting        descriptor_1
         1    0.1119034582E+03    0.1031573660E+03    0.3201998874E+03
         2    0.5781486579E+02    0.5454607990E+02    0.2288181221E+03
         3    0.6377679169E+02    0.6425837653E+02    0.2470757508E+03
         4    0.9817976135E+02    0.8773050450E+02    0.2911997529E+03
         5    0.5573694755E+02    0.5645723346E+02    0.2324107978E+03
         6    0.6345732320E+02    0.6606029411E+02    0.2504630796E+03
         7    0.4895849377E+02    0.4557628333E+02    0.2119562797E+03
         8    0.3917125463E+02    0.4035988071E+02    0.2021502425E+03
         9    0.4077056391E+02    0.4307474806E+02    0.2072537769E+03
        10    0.1322564577E+03    0.1281028493E+03    0.3670935717E+03
        11    0.1218090654E+03    0.1128426410E+03    0.3384067197E+03
        12    0.1166603165E+03    0.1109402955E+03    0.3348306018E+03
        13    0.5656963783E+02    0.6641942058E+02    0.2511381823E+03
        14    0.6493284567E+02    0.7579676426E+02    0.2687661508E+03
        15    0.6554370379E+02    0.6102352088E+02    0.2409947181E+03
        16    0.7208525840E+02    0.7072037354E+02    0.2592233145E+03
        17    0.9788397509E+02    0.1022195100E+03    0.3184368619E+03
        18    0.9754851806E+02    0.9860148690E+02    0.3116355332E+03
        19    0.5888624772E+02    0.6954760812E+02    0.2570186953E+03
        20    0.3852234119E+02    0.3676308810E+02    0.1953888238E+03
        21    0.6380085368E+02    0.7891773850E+02    0.2746331039E+03
        22    0.4197241641E+02    0.3820846681E+02    0.1981059142E+03
        23    0.5677301169E+02    0.6528790889E+02    0.2490111138E+03
        24    0.6496802097E+02    0.6606029411E+02    0.2504630796E+03
        25    0.6979480419E+02    0.7564071499E+02    0.2684728021E+03
        26    0.5481318806E+02    0.5457373359E+02    0.2288701068E+03
        27    0.6029149555E+02    0.6056018405E+02    0.2401237159E+03
        28    0.6830351287E+02    0.7106944419E+02    0.2598795138E+03
        29    0.6014871550E+02    0.5802203197E+02    0.2353523791E+03
        30    0.5341138887E+02    0.4712023423E+02    0.2148586707E+03
        31    0.6068008934E+02    0.5661779575E+02    0.2327126303E+03
        32    0.6555221939E+02    0.5932016421E+02    0.2377926687E+03
        33    0.1166313876E+03    0.1114032292E+03    0.3357008462E+03
        34    0.4292238571E+02    0.4462606217E+02    0.2101700096E+03
        35    0.3499053213E+02    0.3461510113E+02    0.1913509376E+03
        36    0.4434460389E+02    0.4730933561E+02    0.2152141523E+03
        37    0.1256431161E+03    0.1187110500E+03    0.3494384288E+03
        38    0.4500912398E+02    0.3478802954E+02    0.1916760165E+03
        39    0.4815536762E+02    0.3765862623E+02    0.1970722982E+03
        40    0.1038482190E+03    0.9315772782E+02    0.3014021007E+03
        41    0.9355975646E+02    0.8528355560E+02    0.2865998641E+03
        42    0.9368174085E+02    0.8153194253E+02    0.2795474067E+03
        43    0.5967295456E+02    0.4310522416E+02    0.2073110673E+03
        44    0.2632643497E+02    0.4022894828E+02    0.2019041096E+03
        45    0.2911030054E+02    0.4719378874E+02    0.2149969419E+03
        46    0.4146923460E+02    0.5079530557E+02    0.2217672414E+03
        47    0.4958492797E+02    0.5447776901E+02    0.2286897081E+03
        48    0.6671768541E+02    0.6209024717E+02    0.2430000000E+03
        49    0.7983276551E+02    0.7004075530E+02    0.2579457364E+03
        50    0.8885745041E+02    0.7833900376E+02    0.2735451713E+03
        51    0.9558693600E+02    0.8699488520E+02    0.2898169014E+03
        52    0.9586478718E+02    0.9146008066E+02    0.2982107843E+03
        53    0.9672791808E+02    0.9601847892E+02    0.3067798742E+03
        54    0.1025991163E+03    0.1054200553E+03    0.3244533965E+03
        55    0.6056238656E+02    0.5921549232E+02    0.2375959016E+03
        56    0.5877006947E+02    0.6516911389E+02    0.2487877974E+03
        57    0.5965694308E+02    0.6817978158E+02    0.2544473911E+03
        58    0.5640091467E+02    0.7121163557E+02    0.2601468118E+03
        59    0.6447432788E+02    0.7733453903E+02    0.2716569316E+03
        60    0.9637614321E+02    0.9609181235E+02    0.3069177298E+03
        61    0.9738927426E+02    0.9926132656E+02    0.3128759306E+03
        62    0.9929422704E+02    0.1024395664E+03    0.3188505343E+03
        63    0.1053096570E+03    0.1088163630E+03    0.3308379343E+03
        64    0.2584017448E+02    0.2821366054E+02    0.1793172107E+03
        65    0.4286544992E+02    0.3595960454E+02    0.1938783979E+03
        66    0.4572791662E+02    0.3999821287E+02    0.2014703624E+03
        67    0.4914067848E+02    0.4414975876E+02    0.2092746322E+03
        68    0.6067555305E+02    0.5279926346E+02    0.2255343750E+03
        69    0.6733571392E+02    0.6192341745E+02    0.2426863857E+03
        70    0.8475483777E+02    0.7153767498E+02    0.2607597159E+03
        71    0.9094232811E+02    0.8165764231E+02    0.2797837030E+03
        72    0.9342154533E+02    0.8691218484E+02    0.2896614374E+03
        73    0.9610191643E+02    0.9229907450E+02    0.2997879641E+03
        74    0.1039844407E+03    0.1034778726E+03    0.3208023908E+03
        75    0.1371480612E+03    0.1474263568E+03    0.4034188034E+03
        76    0.1366336255E+03    0.1438558385E+03    0.3967067764E+03
        77    0.1367350903E+03    0.1420697313E+03    0.3933491686E+03
        78    0.1362592133E+03    0.1402830583E+03    0.3899904973E+03
        79    0.1344648149E+03    0.1367080139E+03    0.3832699620E+03
        80    0.1317766937E+03    0.1331307033E+03    0.3765451664E+03
        81    0.1287616307E+03    0.1295511242E+03    0.3698161065E+03
        82    0.1271803418E+03    0.1259692746E+03    0.3630827783E+03
        83    0.1262177758E+03    0.1241774976E+03    0.3597145123E+03
        84    0.1228725759E+03    0.1187987548E+03    0.3496033005E+03
        85    0.3359039622E+02    0.3853146225E+02    0.1987130961E+03
        86    0.4129513778E+02    0.3952204223E+02    0.2005752346E+03
        87    0.5277935237E+02    0.4545922985E+02    0.2117362371E+03
        88    0.5615313588E+02    0.4842378479E+02    0.2173091459E+03
        89    0.5781327978E+02    0.4941137229E+02    0.2191656590E+03
        90    0.5965727763E+02    0.5138565196E+02    0.2228770021E+03
