     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.4311771491E+00    0.4018728431E+00    0.2353836848E-02    0.5006641889E-01
         2    0.2780862305E+00    0.2636010470E+00    0.2776342656E-02    0.9054081015E-01
         3    0.2863966357E+00    0.2878125474E+00    0.2963224183E-02    0.6431639906E-01
         4    0.4041564535E+00    0.3661152666E+00    0.2544681672E-02    0.5454815240E-01
         5    0.4080844591E+00    0.3622141857E+00    0.2499879069E-02    0.5985134143E-01
         6    0.2714353627E+00    0.2660220972E+00    0.2766797646E-02    0.8998965211E-01
         7    0.2872237083E+00    0.2888100483E+00    0.2954057069E-02    0.6447332403E-01
         8    0.2527832565E+00    0.2228160353E+00    0.2940341033E-02    0.9959063095E-01
         9    0.2511563255E+00    0.2437917437E+00    0.3088064184E-02    0.7791146363E-01
        10    0.2151500840E+00    0.1892615179E+00    0.3062698064E-02    0.1079580219E+00
        11    0.2188755888E+00    0.2013746484E+00    0.3150857089E-02    0.9522947871E-01
        12    0.4565628182E+00    0.4409183542E+00    0.2265224730E-02    0.3638525300E-01
        13    0.4373163477E+00    0.4061682123E+00    0.2471282202E-02    0.3923023735E-01
        14    0.4371113264E+00    0.4140132556E+00    0.2315627736E-02    0.4659434943E-01
        15    0.2680617680E+00    0.2999431279E+00    0.2683239594E-02    0.7858646002E-01
        16    0.2877592344E+00    0.3090122705E+00    0.2873839283E-02    0.5991608107E-01
        17    0.3052002036E+00    0.2957344669E+00    0.2712334467E-02    0.7862739055E-01
        18    0.3162345360E+00    0.3067793533E+00    0.2901764505E-02    0.5902159396E-01
        19    0.3810698261E+00    0.3861620665E+00    0.2477267314E-02    0.4913196373E-01
        20    0.3893930302E+00    0.3850927913E+00    0.2431614007E-02    0.5303385416E-01
        21    0.2746515510E+00    0.3120176145E+00    0.2650696110E-02    0.7473282659E-01
        22    0.2119213688E+00    0.2114128209E+00    0.3055398249E-02    0.9704395258E-01
        23    0.2796253592E+00    0.3171374297E+00    0.2842612470E-02    0.5800718825E-01
        24    0.2320546000E+00    0.2787891570E+00    0.2792192781E-02    0.8152756766E-01
        25    0.2307039824E+00    0.2136840703E+00    0.3039323616E-02    0.9704924767E-01
        26    0.2694453323E+00    0.2828977377E+00    0.2944085249E-02    0.6826083645E-01
        27    0.3020090589E+00    0.3097462523E+00    0.2670249631E-02    0.7447237283E-01
        28    0.3046928854E+00    0.3157907367E+00    0.2861373814E-02    0.5732690560E-01
        29    0.2681246117E+00    0.2744627640E+00    0.2826753949E-02    0.8122833522E-01
        30    0.2821058033E+00    0.2799002296E+00    0.2977663512E-02    0.6734683567E-01
        31    0.3155324828E+00    0.3123887962E+00    0.2753522610E-02    0.6699744776E-01
        32    0.3001533759E+00    0.2866856863E+00    0.2776132714E-02    0.7862419185E-01
        33    0.2820478834E+00    0.2622054566E+00    0.2859924353E-02    0.8513047342E-01
        34    0.3337535518E+00    0.2848608712E+00    0.2868610742E-02    0.7278306381E-01
        35    0.3033097908E+00    0.2854305404E+00    0.2790096440E-02    0.7824855136E-01
        36    0.3195628020E+00    0.2837265061E+00    0.2882359227E-02    0.7236078447E-01
        37    0.4433412280E+00    0.4345295686E+00    0.2087291120E-02    0.5274100089E-01
        38    0.4489842999E+00    0.4448407593E+00    0.2249506758E-02    0.3551093131E-01
        39    0.2294035237E+00    0.2132421067E+00    0.3004685727E-02    0.9981878320E-01
        40    0.1983230862E+00    0.1761210341E+00    0.3129910270E-02    0.1098192947E+00
        41    0.2315906063E+00    0.2208328863E+00    0.3093702619E-02    0.8936482440E-01
        42    0.4469048804E+00    0.4109099587E+00    0.2447399752E-02    0.3853137298E-01
        43    0.2339656649E+00    0.1963449559E+00    0.3084860659E-02    0.1026708402E+00
        44    0.2431243250E+00    0.2081649655E+00    0.3172694122E-02    0.9011768946E-01
        45    0.4234910986E+00    0.3940016803E+00    0.2223988513E-02    0.6366076469E-01
        46    0.4210826770E+00    0.4009787385E+00    0.2365210704E-02    0.4969416006E-01
        47    0.3691071406E+00    0.3643296411E+00    0.2564662682E-02    0.5400526904E-01
        48    0.3793562733E+00    0.3598586254E+00    0.2520109143E-02    0.5958477503E-01
        49    0.2843223449E+00    0.2289754265E+00    0.3047853118E-02    0.8851969220E-01
        50    0.1426577999E+00    0.1849375620E+00    0.3075229793E-02    0.1092736458E+00
        51    0.1532933446E+00    0.2156532758E+00    0.2966048592E-02    0.1014069789E+00
        52    0.2124254665E+00    0.2312712036E+00    0.2906522323E-02    0.9770130844E-01
        53    0.2458956862E+00    0.2469724931E+00    0.2844454618E-02    0.9413899377E-01
        54    0.3168200734E+00    0.2783990276E+00    0.2714609188E-02    0.8742087888E-01
        55    0.3606096115E+00    0.3095433148E+00    0.2579863468E-02    0.8120814569E-01
        56    0.3855424304E+00    0.3401034982E+00    0.2442897479E-02    0.7546020750E-01
        57    0.3978840001E+00    0.3698497301E+00    0.2305835822E-02    0.7014000401E-01
        58    0.3956483535E+00    0.3843622212E+00    0.2237805257E-02    0.6762960239E-01
        59    0.3933726165E+00    0.3986111332E+00    0.2170344118E-02    0.6521366584E-01
        60    0.3988790197E+00    0.4262649652E+00    0.2037709442E-02    0.6065021426E-01
        61    0.2907721873E+00    0.2957831237E+00    0.2734540800E-02    0.7697314748E-01
        62    0.2766077859E+00    0.3065312004E+00    0.2702047768E-02    0.7380140937E-01
        63    0.2778108002E+00    0.3132226379E+00    0.2675316716E-02    0.7230376414E-01
        64    0.2595940232E+00    0.3206234434E+00    0.2642804824E-02    0.7086355175E-01
        65    0.2860637736E+00    0.3371200617E+00    0.2563538886E-02    0.6815183729E-01
        66    0.3829514472E+00    0.3744248207E+00    0.2365695014E-02    0.6338385568E-01
        67    0.3834132326E+00    0.3941188493E+00    0.2255061472E-02    0.6132063865E-01
        68    0.3842960836E+00    0.4040353385E+00    0.2198168621E-02    0.6036874366E-01
        69    0.3898202890E+00    0.4139398164E+00    0.2140632842E-02    0.5947022336E-01
        70    0.4002315923E+00    0.4335636169E+00    0.2024658227E-02    0.5783513585E-01
