     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.2935234994E+03    0.2785184065E+03    0.4177305629E+01    0.5725028352E+03
         2    0.1587309654E+03    0.1594211038E+03    0.3682795564E+01    0.1897324519E+03
         3    0.1746566799E+03    0.1855375827E+03    0.3824619055E+01    0.5511919226E+03
         4    0.2635678493E+03    0.2467551195E+03    0.4062624925E+01    0.6134466482E+03
         5    0.2592711134E+03    0.2362274372E+03    0.4016671334E+01    0.5609813384E+03
         6    0.1533371356E+03    0.1616135852E+03    0.3691072363E+01    0.1899063811E+03
         7    0.1737380718E+03    0.1864538683E+03    0.3829480340E+01    0.5629214617E+03
         8    0.1354613601E+03    0.1315138517E+03    0.3575788413E+01    0.1737607878E+03
         9    0.1415692716E+03    0.1462946732E+03    0.3668255107E+01    0.4797560612E+03
        10    0.1215912466E+03    0.1347709893E+03    0.3641575793E+01    0.6186973109E+03
        11    0.1139947988E+03    0.1108271750E+03    0.3528821673E+01    0.4308823079E+03
        12    0.3022450560E+03    0.2876311636E+03    0.4195614171E+01    0.4394444963E+03
        13    0.3443617784E+03    0.3433059324E+03    0.4435342023E+01    0.6895206614E+03
        14    0.1198075480E+03    0.9605315737E+02    0.3440116619E+01    0.1559448449E+03
        15    0.1135857840E+03    0.1016876143E+03    0.3488919964E+01    0.3852740713E+03
        16    0.2788580290E+03    0.2493349481E+03    0.4027170895E+01    0.2379577097E+03
        17    0.3189353197E+03    0.3070429022E+03    0.4315608357E+01    0.8293152658E+03
        18    0.3054724589E+03    0.2942127094E+03    0.4270003103E+01    0.8518216923E+03
        19    0.1557885917E+03    0.1795385580E+03    0.3793815073E+01    0.4829048909E+03
        20    0.1177067906E+03    0.1017224247E+03    0.3452603935E+01    0.8228652758E+02
        21    0.1784743125E+03    0.1764825155E+03    0.3778011513E+01    0.4471926761E+03
        22    0.1956337281E+03    0.2017196502E+03    0.3915952998E+01    0.8039070418E+03
        23    0.2605553334E+03    0.2729463462E+03    0.4197052092E+01    0.9110800777E+03
        24    0.2590247442E+03    0.2617111551E+03    0.4152796538E+01    0.8948779757E+03
        25    0.1618420223E+03    0.1898133516E+03    0.3837236290E+01    0.5222346151E+03
        26    0.1079419546E+03    0.1126970993E+03    0.3495221536E+01    0.9302720489E+02
        27    0.1750833160E+03    0.2111570574E+03    0.3964259045E+01    0.9100576146E+03
        28    0.1299731940E+03    0.1616914188E+03    0.3726482748E+01    0.4818391167E+03
        29    0.1169255214E+03    0.1140691455E+03    0.3500342148E+01    0.9264577621E+02
        30    0.1562825046E+03    0.1722477899E+03    0.3809244600E+01    0.8393962041E+03
        31    0.1770777058E+03    0.1889030729E+03    0.3829480340E+01    0.4862534754E+03
        32    0.1900791570E+03    0.2132764756E+03    0.3962433746E+01    0.8285391591E+03
        33    0.1509485565E+03    0.1594904892E+03    0.3713517400E+01    0.4429533887E+03
        34    0.1854096194E+03    0.1868659379E+03    0.3889999121E+01    0.1053119512E+04
        35    0.1640343275E+03    0.1621306543E+03    0.3736774847E+01    0.5536486216E+03
        36    0.1464641946E+03    0.1456524804E+03    0.3623694798E+01    0.1294255800E+03
        37    0.1858012828E+03    0.1650705247E+03    0.3775738491E+01    0.7855289068E+03
