     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.5741510000E+02    0.5565543018E+02    0.2715328566E+00    0.1386172536E-05
         2    0.6408266667E+02    0.7020182321E+02    0.2614639486E+00    0.1386172536E-05
         3    0.9851213333E+02    0.9233102247E+02    0.2461462770E+00    0.1386172536E-05
         4    0.9577526667E+02    0.8826266255E+02    0.2489623663E+00    0.1386172536E-05
         5    0.5629570000E+02    0.5653507041E+02    0.2709239760E+00    0.1386172536E-05
         6    0.6416440000E+02    0.7068133140E+02    0.2611320365E+00    0.1386172536E-05
         7    0.4909853333E+02    0.4391631141E+02    0.2796586052E+00    0.4484155086E-07
         8    0.5078230000E+02    0.5410051163E+02    0.2726091755E+00    0.4484155086E-07
         9    0.4487846667E+02    0.5107851170E+02    0.2746063948E+00    0.8171276545E-02
        10    0.3941803333E+02    0.3348318936E+02    0.2868803373E+00    0.1010208374E-08
        11    0.4091123333E+02    0.3853904226E+02    0.2833807125E+00    0.1010208374E-08
        12    0.1155721667E+03    0.1036026879E+03    0.2383441278E+00    0.1010208374E-08
        13    0.1317270667E+03    0.1222136481E+03    0.2254617558E+00    0.1010208374E-08
        14    0.4379320000E+02    0.2798257912E+02    0.2906878199E+00    0.1010208374E-08
        15    0.4094110000E+02    0.3385690953E+02    0.2866216509E+00    0.1010208374E-08
        16    0.1067330000E+03    0.8906376619E+02    0.2483132765E+00    0.8171276545E-02
        17    0.1236949333E+03    0.1130400862E+03    0.2317170413E+00    0.8171276545E-02
        18    0.1185663333E+03    0.1096013926E+03    0.2341918673E+00    0.4484155086E-07
        19    0.5631520000E+02    0.6713481123E+02    0.2635869121E+00    0.1386172536E-05
        20    0.4281686667E+02    0.2950145460E+02    0.2896364653E+00    0.0000000000E+00
        21    0.6653600000E+02    0.7962207974E+02    0.2549433152E+00    0.1386172536E-05
        22    0.6544593333E+02    0.6554191160E+02    0.2646895057E+00    0.1386172536E-05
        23    0.9909350000E+02    0.1037206337E+03    0.2382624705E+00    0.1386172536E-05
        24    0.5754726667E+02    0.7144384848E+02    0.2606042277E+00    0.1386172536E-05
        25    0.3968340000E+02    0.3460345477E+02    0.2861048977E+00    0.0000000000E+00
        26    0.6419260000E+02    0.8350736435E+02    0.2522539493E+00    0.1386172536E-05
        27    0.4755836667E+02    0.6025431332E+02    0.2683495585E+00    0.4484155086E-07
        28    0.4298803333E+02    0.3520811249E+02    0.2856863580E+00    0.0000000000E+00
        29    0.5702396667E+02    0.6867728175E+02    0.2625192407E+00    0.4484155086E-07
        30    0.6448746667E+02    0.7068133140E+02    0.2611320365E+00    0.1386172536E-05
        31    0.6892443333E+02    0.8333949060E+02    0.2523701503E+00    0.1386172536E-05
        32    0.5462010000E+02    0.5890076897E+02    0.2692864721E+00    0.4484155086E-07
        33    0.6024150000E+02    0.6797621446E+02    0.2630045144E+00    0.4484155086E-07
        34    0.6916680000E+02    0.7641383578E+02    0.2570694668E+00    0.8171276545E-02
        35    0.6074053333E+02    0.6132209190E+02    0.2676104504E+00    0.1010208374E-08
        36    0.5625880000E+02    0.4925756230E+02    0.2759614305E+00    0.0000000000E+00
        37    0.6976280000E+02    0.6531173155E+02    0.2648488507E+00    0.1010208374E-08
        38    0.6109540000E+02    0.6120992805E+02    0.2676880894E+00    0.1010208374E-08
        39    0.6641613333E+02    0.6528961011E+02    0.2648641630E+00    0.1010208374E-08
        40    0.1298107667E+03    0.1255705808E+03    0.2231381113E+00    0.1010208374E-08
        41    0.4263683333E+02    0.3920436213E+02    0.2829201829E+00    0.1010208374E-08
        42    0.3551316667E+02    0.2588134163E+02    0.2921422813E+00    0.0000000000E+00
        43    0.4331223333E+02    0.4394572938E+02    0.2796382428E+00    0.1010208374E-08
        44    0.1050881333E+03    0.9389962056E+02    0.2449659331E+00    0.8171276545E-02
        45    0.3710063333E+02    0.2091487278E+02    0.2955800351E+00    0.0000000000E+00
        46    0.1270568667E+03    0.1164824356E+03    0.2293342719E+00    0.8171276545E-02
        47    0.4623996667E+02    0.3385690953E+02    0.2866216509E+00    0.1010208374E-08
        48    0.4979963333E+02    0.3948238743E+02    0.2827277358E+00    0.1010208374E-08
        49    0.1048403333E+03    0.9343587402E+02    0.2452869351E+00    0.8171276545E-02
        50    0.1283589667E+03    0.1165677802E+03    0.2292751970E+00    0.8171276545E-02
        51    0.1119227000E+03    0.1015276511E+03    0.2397804527E+00    0.4484155086E-07
        52    0.9410970000E+02    0.9129716639E+02    0.2468619047E+00    0.1386172536E-05
        53    0.9391083333E+02    0.8689923310E+02    0.2499061223E+00    0.1386172536E-05
