     Index       y_measurement           y_fitting        descriptor_1
         1    0.2935234994E+03    0.2716219033E+03    0.4177305629E+01
         2    0.1587309654E+03    0.1502581240E+03    0.3682795564E+01
         3    0.1746566799E+03    0.1850647662E+03    0.3824619055E+01
         4    0.2635678493E+03    0.2434767054E+03    0.4062624925E+01
         5    0.2592711134E+03    0.2321986711E+03    0.4016671334E+01
         6    0.1737380718E+03    0.1862578337E+03    0.3829480340E+01
         7    0.1354613601E+03    0.1239961869E+03    0.3575788413E+01
         8    0.1415692716E+03    0.1466895722E+03    0.3668255107E+01
         9    0.1215912466E+03    0.1401418746E+03    0.3641575793E+01
        10    0.1096500264E+03    0.1019046280E+03    0.3485773927E+01
        11    0.1139947988E+03    0.1124695033E+03    0.3528821673E+01
        12    0.3022450560E+03    0.2761152271E+03    0.4195614171E+01
        13    0.3443617784E+03    0.3349497791E+03    0.4435342023E+01
        14    0.1198075480E+03    0.9069930816E+02    0.3440116619E+01
        15    0.1135857840E+03    0.1026767355E+03    0.3488919964E+01
        16    0.2788580290E+03    0.2347754971E+03    0.4027170895E+01
        17    0.3054724589E+03    0.2943719272E+03    0.4270003103E+01
        18    0.1557885917E+03    0.1775047832E+03    0.3793815073E+01
        19    0.1177067906E+03    0.9376397351E+02    0.3452603935E+01
        20    0.1777489072E+03    0.2090723411E+03    0.3922440559E+01
        21    0.1784743125E+03    0.1736262377E+03    0.3778011513E+01
        22    0.1956337281E+03    0.2074801492E+03    0.3915952998E+01
        23    0.2605553334E+03    0.2764681250E+03    0.4197052092E+01
        24    0.2590247442E+03    0.2656068267E+03    0.4152796538E+01
        25    0.1618420223E+03    0.1881613165E+03    0.3837236290E+01
        26    0.1079419546E+03    0.1042232816E+03    0.3495221536E+01
        27    0.1299731940E+03    0.1609799316E+03    0.3726482748E+01
        28    0.1169255214E+03    0.1054799938E+03    0.3500342148E+01
        29    0.1562825046E+03    0.1812915326E+03    0.3809244600E+01
        30    0.1770777058E+03    0.1862578337E+03    0.3829480340E+01
        31    0.1900791570E+03    0.2188875595E+03    0.3962433746E+01
        32    0.1509485565E+03    0.1577979466E+03    0.3713517400E+01
        33    0.1653278390E+03    0.1795665832E+03    0.3802216104E+01
        34    0.1854096194E+03    0.2011104899E+03    0.3889999121E+01
        35    0.1464641946E+03    0.1357534803E+03    0.3623694798E+01
        36    0.1858012828E+03    0.1730683875E+03    0.3775738491E+01
        37    0.1653253369E+03    0.1632398542E+03    0.3735691051E+01
        38    0.1777252035E+03    0.1730148160E+03    0.3775520208E+01
        39    0.3048441671E+03    0.2881860684E+03    0.4244798141E+01
        40    0.3431197118E+03    0.3462851831E+03    0.4481529373E+01
        41    0.1196200687E+03    0.1138792377E+03    0.3534565791E+01
        42    0.9846246946E+02    0.8649596449E+02    0.3422989633E+01
        43    0.1234999985E+03    0.1240600894E+03    0.3576048791E+01
        44    0.2754221649E+03    0.2482809328E+03    0.4082200278E+01
        45    0.1012461757E+03    0.7672540969E+02    0.3383178433E+01
        46    0.3280589644E+03    0.3165689396E+03    0.4360447271E+01
        47    0.1252586322E+03    0.1026767355E+03    0.3488919964E+01
        48    0.1336360451E+03    0.1144697011E+03    0.3536971699E+01
        49    0.2730061052E+03    0.2469698152E+03    0.4076857985E+01
        50    0.3342069804E+03    0.3168446737E+03    0.4361570780E+01
        51    0.2925690386E+03    0.2699471695E+03    0.4170481742E+01
        52    0.2499290681E+03    0.2405863331E+03    0.4050847785E+01
        53    0.2494959393E+03    0.2284759280E+03    0.4001502608E+01
        54    0.1635212792E+03    0.1289467432E+03    0.3595959999E+01
        55    0.3044292394E+03    0.2748351907E+03    0.4190398522E+01
        56    0.3466922574E+03    0.3350488318E+03    0.4435745624E+01
        57    0.7539411855E+02    0.9840665738E+02    0.3471521061E+01
        58    0.8308542094E+02    0.1190971511E+03    0.3555826753E+01
        59    0.1161810959E+03    0.1295137447E+03    0.3598270309E+01
        60    0.1374857342E+03    0.1399783406E+03    0.3640909456E+01
        61    0.2362153392E+03    0.2037928173E+03    0.3900928559E+01
        62    0.2531818108E+03    0.2254637742E+03    0.3989229256E+01
        63    0.2540849331E+03    0.2363757384E+03    0.4033691254E+01
        64    0.2565445535E+03    0.2473391740E+03    0.4078362978E+01
        65    0.1656333067E+03    0.1693858888E+03    0.3760733745E+01
        66    0.1614262859E+03    0.1840283551E+03    0.3820396084E+01
        67    0.1638021596E+03    0.1912606230E+03    0.3849864755E+01
        68    0.1557274398E+03    0.1984320193E+03    0.3879085398E+01
        69    0.1765848111E+03    0.2125873592E+03    0.3936762887E+01
        70    0.2133581471E+03    0.2264844302E+03    0.3993388031E+01
        71    0.2477361032E+03    0.2401128423E+03    0.4048918495E+01
        72    0.2563639819E+03    0.2534617342E+03    0.4103310023E+01
        73    0.2589913668E+03    0.2600278299E+03    0.4130064302E+01
        74    0.2636269676E+03    0.2665197441E+03    0.4156516320E+01
        75    0.2787418701E+03    0.2792749796E+03    0.4208488930E+01
        76    0.7419914298E+02    0.8202814447E+02    0.3404785009E+01
        77    0.1199555727E+03    0.1050599408E+03    0.3498630596E+01
        78    0.1365911272E+03    0.1281662923E+03    0.3592779966E+01
        79    0.1664174620E+03    0.1513436373E+03    0.3687218607E+01
        80    0.1835905845E+03    0.1745885453E+03    0.3781932541E+01
