     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.4311771491E+00    0.3946212339E+00    0.7709638981E+02    0.4295210368E-01
         2    0.2863966357E+00    0.2871855985E+00    0.6980960280E+02    0.4767301625E-01
         3    0.4041564535E+00    0.3563987334E+00    0.7449516451E+02    0.4471611974E-01
         4    0.2714353627E+00    0.2651662554E+00    0.6949774307E+02    0.3729676709E-01
         5    0.2527832565E+00    0.2236945675E+00    0.6705772942E+02    0.3554016236E-01
         6    0.2511563255E+00    0.2413686216E+00    0.6719140340E+02    0.4498859352E-01
         7    0.2186514932E+00    0.2306038294E+00    0.6675242088E+02    0.4266658736E-01
         8    0.2151500840E+00    0.1905769786E+00    0.6417782096E+02    0.4307937940E-01
         9    0.2188755888E+00    0.2026791894E+00    0.6434480842E+02    0.4882474065E-01
        10    0.4440869345E+00    0.4258462225E+00    0.7990764042E+02    0.3492283668E-01
        11    0.4565628182E+00    0.4469862523E+00    0.7957861513E+02    0.5091793361E-01
        12    0.2267002756E+00    0.1824572081E+00    0.6524560753E+02    0.2789781322E-01
        13    0.2092739035E+00    0.1903685293E+00    0.6525211200E+02    0.3263915436E-01
        14    0.4412176146E+00    0.3902811672E+00    0.7749526695E+02    0.3648740600E-01
        15    0.4373163477E+00    0.4249812565E+00    0.7714922811E+02    0.6087956439E-01
        16    0.4371113264E+00    0.4127759427E+00    0.7909823735E+02    0.3475712467E-01
        17    0.2364462509E+00    0.1908620078E+00    0.6395903334E+02    0.4535290507E-01
        18    0.2877592344E+00    0.3220010730E+00    0.7136023096E+02    0.5392642213E-01
        19    0.3052002036E+00    0.2926044329E+00    0.7197823193E+02    0.3014358714E-01
        20    0.3162345360E+00    0.3054145126E+00    0.7180814933E+02    0.3955478612E-01
        21    0.3810698261E+00    0.3899761304E+00    0.7742456635E+02    0.3698094241E-01
        22    0.3893930302E+00    0.3872504074E+00    0.7749167030E+02    0.3468164551E-01
        23    0.2746515510E+00    0.3191403397E+00    0.7224324871E+02    0.4371202474E-01
        24    0.2119213688E+00    0.2113756929E+00    0.6497488919E+02    0.4805624846E-01
        25    0.2796253592E+00    0.3386029758E+00    0.7228776382E+02    0.5510245362E-01
        26    0.2320546000E+00    0.2803544992E+00    0.6963878581E+02    0.4516506074E-01
        27    0.2307039824E+00    0.2133858581E+00    0.6480838639E+02    0.5087532717E-01
        28    0.2694453323E+00    0.2956398181E+00    0.6974807157E+02    0.5339717942E-01
        29    0.3020090589E+00    0.3104552354E+00    0.7272240403E+02    0.3383829741E-01
        30    0.3046928854E+00    0.3233221737E+00    0.7256931506E+02    0.4312087511E-01
        31    0.2821058033E+00    0.2800863537E+00    0.7020632412E+02    0.3955363105E-01
        32    0.3155324828E+00    0.3151900130E+00    0.7250678856E+02    0.3878327472E-01
        33    0.3001533759E+00    0.2935142826E+00    0.6993785819E+02    0.5028451271E-01
        34    0.3337535518E+00    0.3004720650E+00    0.6994624661E+02    0.5442877446E-01
        35    0.3033097908E+00    0.2839316957E+00    0.7010741727E+02    0.4283808665E-01
        36    0.3195628020E+00    0.2894038006E+00    0.7008672877E+02    0.4635938981E-01
        37    0.4433412280E+00    0.4316073220E+00    0.8099881080E+02    0.2794529743E-01
        38    0.4489842999E+00    0.4428790051E+00    0.8051962236E+02    0.3938992399E-01
        39    0.1983230862E+00    0.1760414035E+00    0.6272427245E+02    0.4820800595E-01
        40    0.2315906063E+00    0.2162354407E+00    0.6528263516E+02    0.4805261432E-01
        41    0.4269733901E+00    0.4028287179E+00    0.7828468478E+02    0.3652758157E-01
        42    0.2011678056E+00    0.1668883889E+00    0.6362957086E+02    0.3395900554E-01
