     Index       y_measurement           y_fitting        descriptor_1
         1    0.4311771491E+00    0.3895002913E+00    0.1569444912E+02
         2    0.2863966357E+00    0.2808022471E+00    0.1632181046E+02
         3    0.4041564535E+00    0.3536102788E+00    0.1590159182E+02
         4    0.2714353627E+00    0.2773258473E+00    0.1634187484E+02
         5    0.2527832565E+00    0.2372929071E+00    0.1657292885E+02
         6    0.2511563255E+00    0.2383211511E+00    0.1656699424E+02
         7    0.2186514932E+00    0.2348315001E+00    0.1658713510E+02
         8    0.2151500840E+00    0.1911800955E+00    0.1683907343E+02
         9    0.2188755888E+00    0.1917782713E+00    0.1683562100E+02
        10    0.4440869345E+00    0.4229665606E+00    0.1550129529E+02
        11    0.4565628182E+00    0.4254410766E+00    0.1548701338E+02
        12    0.2267002756E+00    0.2013150524E+00    0.1678057854E+02
        13    0.2092739035E+00    0.2017605651E+00    0.1677800722E+02
        14    0.4412176146E+00    0.3896144174E+00    0.1569379043E+02
        15    0.4373163477E+00    0.3925355637E+00    0.1567693075E+02
        16    0.4371113264E+00    0.4197957451E+00    0.1551959596E+02
        17    0.2364462509E+00    0.1798887897E+00    0.1690424230E+02
        18    0.2877592344E+00    0.3091630441E+00    0.1615812336E+02
        19    0.3052002036E+00    0.3102443670E+00    0.1615188240E+02
        20    0.3162345360E+00    0.3117637038E+00    0.1614311340E+02
        21    0.3810698261E+00    0.3999575853E+00    0.1563409383E+02
        22    0.3893930302E+00    0.3993999078E+00    0.1563731252E+02
        23    0.2746515510E+00    0.3234448097E+00    0.1607569476E+02
        24    0.2119213688E+00    0.1963921483E+00    0.1680899156E+02
        25    0.2796253592E+00    0.3252528881E+00    0.1606525926E+02
        26    0.2320546000E+00    0.2833953040E+00    0.1630684438E+02
        27    0.2307039824E+00    0.1959875896E+00    0.1681132651E+02
        28    0.2694453323E+00    0.2846481617E+00    0.1629961339E+02
        29    0.3020090589E+00    0.3243119527E+00    0.1607068996E+02
        30    0.3046928854E+00    0.3259420248E+00    0.1606128184E+02
        31    0.2821058033E+00    0.2857397347E+00    0.1629331327E+02
        32    0.3155324828E+00    0.3333311440E+00    0.1601863482E+02
        33    0.3001533759E+00    0.2917208883E+00    0.1625879246E+02
        34    0.3337535518E+00    0.2923943258E+00    0.1625490565E+02
        35    0.3033097908E+00    0.2905226307E+00    0.1626570832E+02
        36    0.3195628020E+00    0.2911655377E+00    0.1626199772E+02
        37    0.4433412280E+00    0.4378105986E+00    0.1541562148E+02
        38    0.4489842999E+00    0.4403195141E+00    0.1540114103E+02
        39    0.1983230862E+00    0.1624500870E+00    0.1700489147E+02
        40    0.2315906063E+00    0.2085268220E+00    0.1673895511E+02
        41    0.4269733901E+00    0.4030802061E+00    0.1561607132E+02
        42    0.2011678056E+00    0.1699307717E+00    0.1696171597E+02
        43    0.4469048804E+00    0.4062142830E+00    0.1559798269E+02
        44    0.2339656649E+00    0.2168273595E+00    0.1669104775E+02
        45    0.2431243250E+00    0.2172803277E+00    0.1668843340E+02
        46    0.4234910986E+00    0.4045460412E+00    0.1560761111E+02
        47    0.4522062284E+00    0.4075089732E+00    0.1559051026E+02
        48    0.4210826770E+00    0.3932651762E+00    0.1567271972E+02
        49    0.2843223449E+00    0.2467303136E+00    0.1651845994E+02
        50    0.4463194501E+00    0.4248971890E+00    0.1549015248E+02
        51    0.4555457409E+00    0.4272308168E+00    0.1547668372E+02
        52    0.1426577999E+00    0.1822955827E+00    0.1689035126E+02
        53    0.1532933446E+00    0.2172540195E+00    0.1668858524E+02
        54    0.2124254665E+00    0.2342277661E+00    0.1659061961E+02
        55    0.2458956862E+00    0.2508801250E+00    0.1649450890E+02
        56    0.3168200734E+00    0.2832643402E+00    0.1630760025E+02
        57    0.3606096115E+00    0.3144892300E+00    0.1612738276E+02
        58    0.3855424304E+00    0.3446303210E+00    0.1595342052E+02
        59    0.3978840001E+00    0.3737568437E+00    0.1578531396E+02
        60    0.3956483535E+00    0.3879597178E+00    0.1570334069E+02
        61    0.3988790197E+00    0.4292154459E+00    0.1546522924E+02
        62    0.2907721873E+00    0.3035392457E+00    0.1619058166E+02
        63    0.2766077859E+00    0.3231741776E+00    0.1607725674E+02
        64    0.2778108002E+00    0.3326833285E+00    0.1602237375E+02
        65    0.2595940232E+00    0.3419977066E+00    0.1596861491E+02
        66    0.2860637736E+00    0.3600722542E+00    0.1586429590E+02
        67    0.3369956056E+00    0.3774547212E+00    0.1576397130E+02
        68    0.3829514472E+00    0.3941970812E+00    0.1566734114E+02
        69    0.3834132326E+00    0.4103469016E+00    0.1557413088E+02
        70    0.3842960836E+00    0.4182133842E+00    0.1552872871E+02
        71    0.3898202890E+00    0.4259478046E+00    0.1548408875E+02
        72    0.4002315923E+00    0.4410398623E+00    0.1539698347E+02
        73    0.1342891712E+00    0.1969107292E+00    0.1680599852E+02
        74    0.2259092688E+00    0.2463071102E+00    0.1652090250E+02
        75    0.2378831299E+00    0.2621250449E+00    0.1642960775E+02
        76    0.2813862858E+00    0.2928552502E+00    0.1625224538E+02
        77    0.3605672677E+00    0.3509666033E+00    0.1591685005E+02
        78    0.3718718209E+00    0.3784894296E+00    0.1575799938E+02
        79    0.3770097654E+00    0.3918957477E+00    0.1568062351E+02
        80    0.3835882870E+00    0.4050751703E+00    0.1560455719E+02
        81    0.3997269348E+00    0.4307810853E+00    0.1545619300E+02
        82    0.4484240400E+00    0.4590767322E+00    0.1529288192E+02
        83    0.4533916717E+00    0.4586939942E+00    0.1529509093E+02
        84    0.4572457538E+00    0.4585029171E+00    0.1529619375E+02
        85    0.4592785290E+00    0.4583120323E+00    0.1529729546E+02
        86    0.4595310313E+00    0.4579308415E+00    0.1529949554E+02
        87    0.4578862221E+00    0.4575504269E+00    0.1530169114E+02
        88    0.4527502248E+00    0.4571707850E+00    0.1530388228E+02
        89    0.4509489184E+00    0.4567919159E+00    0.1530606896E+02
        90    0.4502571878E+00    0.4566027707E+00    0.1530716063E+02
        91    0.4487305421E+00    0.4564138212E+00    0.1530825117E+02
        92    0.4477070965E+00    0.4560364993E+00    0.1531042892E+02
        93    0.1422823761E+00    0.1595776690E+00    0.1702146991E+02
        94    0.1702090010E+00    0.1732586494E+00    0.1694250880E+02
