     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.1129134333E+03    0.1062123216E+03    0.6613888356E+03    0.4484155086E-07    0.1083950777E+03
         2    0.5741510000E+02    0.5657823873E+02    0.5550714653E+03    0.1386172536E-05    0.6548617122E+02
         3    0.6408266667E+02    0.6842116799E+02    0.5859316809E+03    0.1386172536E-05    0.6139333794E+02
         4    0.9577526667E+02    0.8973624709E+02    0.6291155585E+03    0.1386172536E-05    0.8627450980E+02
         5    0.5629570000E+02    0.5785388086E+02    0.5586557594E+03    0.1386172536E-05    0.6436629186E+02
         6    0.6416440000E+02    0.6964765368E+02    0.5893264453E+03    0.1386172536E-05    0.6045075603E+02
         7    0.4909853333E+02    0.4597165992E+02    0.5342987808E+03    0.4484155086E-07    0.5123662267E+02
         8    0.4487846667E+02    0.5335856332E+02    0.5558078171E+03    0.8171276545E-02    0.4390553365E+02
         9    0.3941803333E+02    0.3887613398E+02    0.5217738030E+03    0.1010208374E-08    0.3812577598E+02
        10    0.4091123333E+02    0.4184230018E+02    0.5318634920E+03    0.1010208374E-08    0.3094155616E+02
        11    0.1155721667E+03    0.1084048183E+03    0.6632172620E+03    0.1010208374E-08    0.1177737865E+03
        12    0.1317270667E+03    0.1331763736E+03    0.7140455068E+03    0.1010208374E-08    0.1450155442E+03
        13    0.4379320000E+02    0.3188361061E+02    0.5030039225E+03    0.1010208374E-08    0.4197435557E+02
        14    0.4094110000E+02    0.3485688649E+02    0.5135010936E+03    0.1010208374E-08    0.3377278553E+02
        15    0.1067330000E+03    0.9466505988E+02    0.6268680358E+03    0.8171276545E-02    0.1250670386E+03
        16    0.1236949333E+03    0.1218527485E+03    0.6880820065E+03    0.8171276545E-02    0.1408024195E+03
        17    0.1185663333E+03    0.1122288734E+03    0.6835495183E+03    0.4484155086E-07    0.8940038737E+02
        18    0.5631520000E+02    0.6733154986E+02    0.5877202068E+03    0.1386172536E-05    0.4969457555E+02
        19    0.4281686667E+02    0.3035731019E+02    0.5153154425E+03    0.0000000000E+00    0.0000000000E+00
        20    0.6653600000E+02    0.7898896841E+02    0.6169485576E+03    0.1386172536E-05    0.4866250952E+02
        21    0.6544593333E+02    0.6366403331E+02    0.5778343156E+03    0.1386172536E-05    0.5182076765E+02
        22    0.7081320000E+02    0.7547417468E+02    0.6075059603E+03    0.1386172536E-05    0.5061764336E+02
        23    0.9909350000E+02    0.1046503866E+03    0.6716000735E+03    0.1386172536E-05    0.7167114995E+02
        24    0.9879613333E+02    0.1001699754E+03    0.6619775410E+03    0.1386172536E-05    0.6786403703E+02
        25    0.5754726667E+02    0.7123605112E+02    0.5984152306E+03    0.1386172536E-05    0.4698654671E+02
        26    0.3968340000E+02    0.3455780573E+02    0.5257047156E+03    0.0000000000E+00    0.0000000000E+00
        27    0.6419260000E+02    0.8273636313E+02    0.6271459696E+03    0.1386172536E-05    0.4623897850E+02
        28    0.4298803333E+02    0.3593222786E+02    0.5291041352E+03    0.0000000000E+00    0.0000000000E+00
        29    0.5702396667E+02    0.6824686476E+02    0.5962676639E+03    0.4484155086E-07    0.3329882486E+02
        30    0.6448746667E+02    0.6885816588E+02    0.5920718654E+03    0.1386172536E-05    0.4819212518E+02
        31    0.6892443333E+02    0.8045435846E+02    0.6210657467E+03    0.1386172536E-05    0.4737672461E+02
        32    0.5462010000E+02    0.5726427125E+02    0.5674395100E+03    0.4484155086E-07    0.3764174450E+02
        33    0.6024150000E+02    0.6461322743E+02    0.5868265063E+03    0.4484155086E-07    0.3448322825E+02
        34    0.6916680000E+02    0.7593141338E+02    0.6171420254E+03    0.8171276545E-02    0.2954467316E+02
        35    0.6074053333E+02    0.6268290217E+02    0.5864491517E+03    0.1010208374E-08    0.2301021976E+02
        36    0.5625880000E+02    0.4934180555E+02    0.5622706422E+03    0.0000000000E+00    0.0000000000E+00
        37    0.6109540000E+02    0.6144943253E+02    0.5834767977E+03    0.1010208374E-08    0.2280554418E+02
        38    0.6641613333E+02    0.6462904680E+02    0.5925463945E+03    0.1010208374E-08    0.1966054412E+02
        39    0.1171394000E+03    0.1104731920E+03    0.6749752380E+03    0.1010208374E-08    0.1004425143E+03
        40    0.4263683333E+02    0.4359857877E+02    0.5360248127E+03    0.1010208374E-08    0.3141790968E+02
        41    0.3551316667E+02    0.2917762235E+02    0.5123976679E+03    0.0000000000E+00    0.0000000000E+00
        42    0.4331223333E+02    0.4679198044E+02    0.5458549607E+03    0.1010208374E-08    0.2637740005E+02
        43    0.1050881333E+03    0.9760521140E+02    0.6418898954E+03    0.8171276545E-02    0.1048455318E+03
        44    0.3710063333E+02    0.2174345771E+02    0.4940104167E+03    0.0000000000E+00    0.0000000000E+00
        45    0.1270568667E+03    0.1245404920E+03    0.7017990831E+03    0.8171276545E-02    0.1223565022E+03
        46    0.4623996667E+02    0.3530074419E+02    0.5144868150E+03    0.1010208374E-08    0.3406526367E+02
        47    0.4979963333E+02    0.3859764649E+02    0.5247488122E+03    0.1010208374E-08    0.2856589587E+02
        48    0.1048403333E+03    0.9680504606E+02    0.6387487826E+03    0.8171276545E-02    0.1078775847E+03
        49    0.1283589667E+03    0.1238022660E+03    0.6988580106E+03    0.8171276545E-02    0.1252663287E+03
        50    0.9410970000E+02    0.9167739349E+02    0.6295577834E+03    0.1386172536E-05    0.9764808345E+02
        51    0.9391083333E+02    0.8680251840E+02    0.6192864754E+03    0.1386172536E-05    0.9298807682E+02
        52    0.5990580000E+02    0.4554021544E+02    0.5343145605E+03    0.8171276545E-02    0.4953058044E+02
        53    0.1167444000E+03    0.1080945408E+03    0.6600927807E+03    0.1010208374E-08    0.1239240029E+03
        54    0.1322718667E+03    0.1330121133E+03    0.7110763799E+03    0.1010208374E-08    0.1517027402E+03
        55    0.1511233333E+02    0.1744713082E+02    0.5217777941E+03    0.1000000000E+01    0.3682764666E+02
        56    0.1506720000E+02    0.2511837039E+02    0.5376343787E+03    0.1000000000E+01    0.4496085227E+02
        57    0.2607280000E+02    0.2907996506E+02    0.5456711959E+03    0.1000000000E+01    0.4955728012E+02
        58    0.3288510000E+02    0.3313088628E+02    0.5537813647E+03    0.1000000000E+01    0.5453879485E+02
        59    0.5040940000E+02    0.4151788226E+02    0.5702248400E+03    0.1000000000E+01    0.6575987469E+02
        60    0.6252836667E+02    0.5031571048E+02    0.5869711032E+03    0.1000000000E+01    0.7884226069E+02
        61    0.6859230000E+02    0.5956407268E+02    0.6040266739E+03    0.1000000000E+01    0.9402516210E+02
        62    0.7457800000E+02    0.6930622745E+02    0.6213983028E+03    0.1000000000E+01    0.1115701399E+03
        63    0.7547360000E+02    0.7437702038E+02    0.6302048145E+03    0.1000000000E+01    0.1213165886E+03
        64    0.7601236667E+02    0.7958920402E+02    0.6390929827E+03    0.1000000000E+01    0.1317624577E+03
        65    0.7978300000E+02    0.9046402260E+02    0.6571179604E+03    0.1000000000E+01    0.1549124726E+03
        66    0.5943460000E+02    0.4438905028E+02    0.5939643734E+03    0.1000000000E+01    0.2234635073E+02
        67    0.5415630000E+02    0.4915620538E+02    0.6033481156E+03    0.1000000000E+01    0.2862707600E+02
        68    0.5238350000E+02    0.5160655705E+02    0.6080084771E+03    0.1000000000E+01    0.3228059206E+02
        69    0.4609493333E+02    0.5410743810E+02    0.6126479631E+03    0.1000000000E+01    0.3631467652E+02
        70    0.5043943333E+02    0.5928051056E+02    0.6218647376E+03    0.1000000000E+01    0.4565071134E+02
        71    0.6211446667E+02    0.6471785145E+02    0.6309993607E+03    0.1000000000E+01    0.5690659532E+02
        72    0.7547280000E+02    0.7658062234E+02    0.6490263968E+03    0.1000000000E+01    0.8642712824E+02
        73    0.7631323333E+02    0.7979231098E+02    0.6534835706E+03    0.1000000000E+01    0.9552421218E+02
        74    0.7808313333E+02    0.8311764748E+02    0.6579212441E+03    0.1000000000E+01    0.1054056203E+03
        75    0.8207633333E+02    0.9014294377E+02    0.6667388326E+03    0.1000000000E+01    0.1277368283E+03
        76    0.1068950000E+02    0.7455748172E+01    0.4947470912E+03    0.1000000000E+01    0.4287743786E+02
        77    0.2761040000E+02    0.1660880354E+02    0.5140258666E+03    0.1000000000E+01    0.5164430716E+02
        78    0.2953980000E+02    0.2129859024E+02    0.5237419209E+03    0.1000000000E+01    0.5655863042E+02
        79    0.3218210000E+02    0.2606838965E+02    0.5335088355E+03    0.1000000000E+01    0.6185661835E+02
        80    0.4136713333E+02    0.3586251349E+02    0.5531944914E+03    0.1000000000E+01    0.7369904929E+02
        81    0.4472750000E+02    0.4602183996E+02    0.5730813258E+03    0.1000000000E+01    0.8737343627E+02
        82    0.6125163333E+02    0.5657985354E+02    0.5931678328E+03    0.1000000000E+01    0.1030998054E+03
        83    0.6651516667E+02    0.6757302417E+02    0.6134525125E+03    0.1000000000E+01    0.1211174343E+03
        84    0.6935780000E+02    0.7324504853E+02    0.6236687011E+03    0.1000000000E+01    0.1310657774E+03
        85    0.7244110000E+02    0.7904097796E+02    0.6339338749E+03    0.1000000000E+01    0.1416859433E+03
        86    0.7973906667E+02    0.9102667172E+02    0.6546104416E+03    0.1000000000E+01    0.1650864179E+03
        87    0.1244658000E+03    0.1248968172E+03    0.7491442248E+03    0.0000000000E+00    0.0000000000E+00
        88    0.1227551333E+03    0.1217317041E+03    0.7413158092E+03    0.0000000000E+00    0.0000000000E+00
        89    0.1222562000E+03    0.1201367075E+03    0.7373708330E+03    0.0000000000E+00    0.0000000000E+00
        90    0.1211050000E+03    0.1185332447E+03    0.7334049168E+03    0.0000000000E+00    0.0000000000E+00
        91    0.1179466667E+03    0.1153003809E+03    0.7254089305E+03    0.0000000000E+00    0.0000000000E+00
        92    0.1137695667E+03    0.1120319988E+03    0.7173250951E+03    0.0000000000E+00    0.0000000000E+00
        93    0.1092017667E+03    0.1087269246E+03    0.7091505076E+03    0.0000000000E+00    0.0000000000E+00
        94    0.1067584667E+03    0.1053839202E+03    0.7008821057E+03    0.0000000000E+00    0.0000000000E+00
        95    0.1053764667E+03    0.1036977886E+03    0.6967117210E+03    0.0000000000E+00    0.0000000000E+00
        96    0.1005121667E+03    0.9857881794E+02    0.6840507425E+03    0.0000000000E+00    0.0000000000E+00
        97    0.2498340000E+02    0.3475991327E+02    0.5262045972E+03    0.0000000000E+00    0.0000000000E+00
        98    0.3413013333E+02    0.3636282269E+02    0.5301691446E+03    0.0000000000E+00    0.0000000000E+00
        99    0.4574376667E+02    0.4272809439E+02    0.5459126552E+03    0.0000000000E+00    0.0000000000E+00
       100    0.4908086667E+02    0.4588336184E+02    0.5537167190E+03    0.0000000000E+00    0.0000000000E+00
       101    0.5412566667E+02    0.4902071945E+02    0.5614764856E+03    0.0000000000E+00    0.0000000000E+00
