     Index       y_measurement           y_fitting        descriptor_1
         1    0.1129134333E+03    0.9229702397E+02    0.4177305629E+01
         2    0.5741510000E+02    0.4793631564E+02    0.3682795564E+01
         3    0.6408266667E+02    0.6065878777E+02    0.3824619055E+01
         4    0.9577526667E+02    0.7788710269E+02    0.4016671334E+01
         5    0.5629570000E+02    0.4867879733E+02    0.3691072363E+01
         6    0.6416440000E+02    0.6109487605E+02    0.3829480340E+01
         7    0.4909853333E+02    0.3833709138E+02    0.3575788413E+01
         8    0.4487846667E+02    0.4423863916E+02    0.3641575793E+01
         9    0.3941803333E+02    0.3026221760E+02    0.3485773927E+01
        10    0.4091123333E+02    0.3412387511E+02    0.3528821673E+01
        11    0.1155721667E+03    0.9393941701E+02    0.4195614171E+01
        12    0.1317270667E+03    0.1154445350E+03    0.4435342023E+01
        13    0.4379320000E+02    0.2616646573E+02    0.3440116619E+01
        14    0.4094110000E+02    0.3054443719E+02    0.3488919964E+01
        15    0.1067330000E+03    0.7882898031E+02    0.4027170895E+01
        16    0.1236949333E+03    0.1047036612E+03    0.4315608357E+01
        17    0.1185663333E+03    0.1006125789E+03    0.4270003103E+01
        18    0.5631520000E+02    0.5789547402E+02    0.3793815073E+01
        19    0.4281686667E+02    0.2728665766E+02    0.3452603935E+01
        20    0.6653600000E+02    0.6943400088E+02    0.3922440559E+01
        21    0.6544593333E+02    0.5647779385E+02    0.3778011513E+01
        22    0.7081320000E+02    0.6885202526E+02    0.3915952998E+01
        23    0.9909350000E+02    0.9406840770E+02    0.4197052092E+01
        24    0.9879613333E+02    0.9009840211E+02    0.4152796538E+01
        25    0.5754726667E+02    0.6179063426E+02    0.3837236290E+01
        26    0.3968340000E+02    0.3110972841E+02    0.3495221536E+01
        27    0.6419260000E+02    0.7318538592E+02    0.3964259045E+01
        28    0.4298803333E+02    0.3156907998E+02    0.3500342148E+01
        29    0.5702396667E+02    0.5927960105E+02    0.3809244600E+01
        30    0.6448746667E+02    0.6109487605E+02    0.3829480340E+01
        31    0.6892443333E+02    0.7302164495E+02    0.3962433746E+01
        32    0.5462010000E+02    0.5069226037E+02    0.3713517400E+01
        33    0.6024150000E+02    0.5864910011E+02    0.3802216104E+01
        34    0.6916680000E+02    0.6652379688E+02    0.3889999121E+01
        35    0.6074053333E+02    0.5277860177E+02    0.3736774847E+01
        36    0.5625880000E+02    0.4263459981E+02    0.3623694798E+01
        37    0.6109540000E+02    0.5268137836E+02    0.3735691051E+01
        38    0.6641613333E+02    0.5625430789E+02    0.3775520208E+01
        39    0.1171394000E+03    0.9835153296E+02    0.4244798141E+01
        40    0.4263683333E+02    0.3463915914E+02    0.3534565791E+01
        41    0.3551316667E+02    0.2463006580E+02    0.3422989633E+01
        42    0.4331223333E+02    0.3836044895E+02    0.3576048791E+01
        43    0.1050881333E+03    0.8376546711E+02    0.4082200278E+01
        44    0.3710063333E+02    0.2105874712E+02    0.3383178433E+01
        45    0.1270568667E+03    0.1087259979E+03    0.4360447271E+01
        46    0.4623996667E+02    0.3054443719E+02    0.3488919964E+01
        47    0.4979963333E+02    0.3485498444E+02    0.3536971699E+01
        48    0.1048403333E+03    0.8328622934E+02    0.4076857985E+01
        49    0.1283589667E+03    0.1088267838E+03    0.4361570780E+01
        50    0.9410970000E+02    0.8095294843E+02    0.4050847785E+01
        51    0.9391083333E+02    0.7652637117E+02    0.4001502608E+01
        52    0.5990580000E+02    0.4014661136E+02    0.3595959999E+01
        53    0.1167444000E+03    0.9347154001E+02    0.4190398522E+01
        54    0.1322718667E+03    0.1154807406E+03    0.4435745624E+01
        55    0.1511233333E+02    0.2898364457E+02    0.3471521061E+01
        56    0.1506720000E+02    0.3654640310E+02    0.3555826753E+01
        57    0.2607280000E+02    0.4035386091E+02    0.3598270309E+01
        58    0.3288510000E+02    0.4417886448E+02    0.3640909456E+01
        59    0.5040940000E+02    0.5188199681E+02    0.3726779962E+01
        60    0.6252836667E+02    0.5965678624E+02    0.3813449264E+01
        61    0.6859230000E+02    0.6750423721E+02    0.3900928559E+01
        62    0.7457800000E+02    0.7542537318E+02    0.3989229256E+01
        63    0.7547360000E+02    0.7941389812E+02    0.4033691254E+01
        64    0.7601236667E+02    0.8342123681E+02    0.4078362978E+01
        65    0.7978300000E+02    0.9149289058E+02    0.4168341569E+01
        66    0.5943460000E+02    0.5492786781E+02    0.3760733745E+01
        67    0.5415630000E+02    0.6027996032E+02    0.3820396084E+01
        68    0.5238350000E+02    0.6292348815E+02    0.3849864755E+01
        69    0.4609493333E+02    0.6554476629E+02    0.3879085398E+01
        70    0.5043943333E+02    0.7071880509E+02    0.3936762887E+01
        71    0.6211446667E+02    0.7579844184E+02    0.3993388031E+01
        72    0.7547280000E+02    0.8565914594E+02    0.4103310023E+01
        73    0.7631323333E+02    0.8805917548E+02    0.4130064302E+01
        74    0.7808313333E+02    0.9043209029E+02    0.4156516320E+01
        75    0.8207633333E+02    0.9509436505E+02    0.4208488930E+01
        76    0.1068950000E+02    0.2299699486E+02    0.3404785009E+01
        77    0.2761040000E+02    0.3141554285E+02    0.3498630596E+01
        78    0.2953980000E+02    0.3563511859E+02    0.3545668228E+01
        79    0.3218210000E+02    0.3986134211E+02    0.3592779966E+01
        80    0.4136713333E+02    0.4833309082E+02    0.3687218607E+01
        81    0.4472750000E+02    0.5682953508E+02    0.3781932541E+01
        82    0.6125163333E+02    0.6534946715E+02    0.3876908305E+01
        83    0.6651516667E+02    0.7389172329E+02    0.3972132926E+01
        84    0.6935780000E+02    0.7817087062E+02    0.4019834631E+01
        85    0.7244110000E+02    0.8245518153E+02    0.4067593897E+01
        86    0.7973906667E+02    0.9103876055E+02    0.4163279164E+01
        87    0.1244658000E+03    0.1314236839E+03    0.4613469250E+01
        88    0.1227551333E+03    0.1280313625E+03    0.4575653418E+01
        89    0.1222562000E+03    0.1263230036E+03    0.4556609523E+01
        90    0.1211050000E+03    0.1246063752E+03    0.4537473444E+01
        91    0.1179466667E+03    0.1211478841E+03    0.4498919987E+01
        92    0.1137695667E+03    0.1176550139E+03    0.4459983290E+01
        93    0.1092017667E+03    0.1141268498E+03    0.4420653154E+01
        94    0.1067584667E+03    0.1105624344E+03    0.4380918909E+01
        95    0.1053764667E+03    0.1087663214E+03    0.4360896776E+01
        96    0.1005121667E+03    0.1033207941E+03    0.4300192875E+01
        97    0.2498340000E+02    0.2875930210E+02    0.3469020208E+01
        98    0.3413013333E+02    0.3019033166E+02    0.3484972580E+01
        99    0.4574376667E+02    0.3584156284E+02    0.3547969561E+01
       100    0.4908086667E+02    0.3862479957E+02    0.3578995634E+01
       101    0.5412566667E+02    0.4138076367E+02    0.3609717686E+01
       102    0.5592400000E+02    0.4274873683E+02    0.3624967138E+01
       103    0.5834003333E+02    0.4411015011E+02    0.3640143464E+01
       104    0.6338693333E+02    0.4681362441E+02    0.3670280387E+01
       105    0.1739346667E+02    0.2100972599E+02    0.3382631971E+01
       106    0.1519966667E+02    0.2021392463E+02    0.3373760792E+01
       107    0.1462273333E+02    0.1992737150E+02    0.3370566447E+01
       108    0.1577603333E+02    0.1932068455E+02    0.3363803417E+01
       109    0.1301593333E+02    0.1866727350E+02    0.3356519531E+01
       110    0.1339103333E+02    0.1796466837E+02    0.3348687255E+01
       111    0.1529943333E+02    0.1721023994E+02    0.3340277280E+01
       112    0.1242090000E+02    0.1681272361E+02    0.3335845975E+01
       113    0.1395766667E+02    0.1553452053E+02    0.3321597233E+01
       114    0.5274676667E+02    0.4395603338E+02    0.3638425451E+01
       115    0.4744456667E+02    0.4247742293E+02    0.3621942672E+01
       116    0.4271046667E+02    0.4095853233E+02    0.3605010871E+01
       117    0.3855643333E+02    0.3779464192E+02    0.3569741469E+01
       118    0.3220636667E+02    0.3445320356E+02    0.3532492855E+01
       119    0.2608033333E+02    0.3092197475E+02    0.3493128556E+01
       120    0.2318960000E+02    0.2718747739E+02    0.3451498325E+01
       121    0.1569666667E+02    0.2523941003E+02    0.3429782285E+01
       122    0.1263756667E+02    0.2323481949E+02    0.3407436154E+01
       123    0.1576773333E+02    0.1904748018E+02    0.3360757877E+01
       124    0.1876863333E+02    0.3198668938E+02    0.3504997440E+01
       125    0.2272800000E+02    0.4266462193E+02    0.3624029469E+01
