     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.2935234994E+03    0.2905227972E+03    0.6613888356E+03    0.4137996286E+03    0.2249364300E+01
         2    0.1587309654E+03    0.1600913759E+03    0.5550714653E+03    0.3534186667E+03    0.1320622631E+01
         3    0.1746566799E+03    0.1815229002E+03    0.5859316809E+03    0.3942229167E+03    0.9954265420E+00
         4    0.2635678493E+03    0.2537655334E+03    0.6392503467E+03    0.4321965190E+03    0.2156022736E+01
         5    0.2592711134E+03    0.2456922688E+03    0.6291155585E+03    0.4185242089E+03    0.2180567266E+01
         6    0.1737380718E+03    0.1808377571E+03    0.5893264453E+03    0.4096291667E+03    0.1019689352E+01
         7    0.1415692716E+03    0.1420999927E+03    0.5548559601E+03    0.3889876382E+03    0.9493353628E+00
         8    0.1215912466E+03    0.1297858278E+03    0.5558078171E+03    0.4661166039E+03    0.1950529731E+01
         9    0.1096500264E+03    0.9811284187E+02    0.5217738030E+03    0.4011942715E+03    0.1211541190E+01
        10    0.1139947988E+03    0.1027734452E+03    0.5318634920E+03    0.4150188745E+03    0.9470765461E+00
        11    0.3022450560E+03    0.3103933823E+03    0.6632172620E+03    0.3709195027E+03    0.2415546871E+01
        12    0.3443617784E+03    0.3520613217E+03    0.7140455068E+03    0.4352256658E+03    0.2268311458E+01
        13    0.1198075480E+03    0.1004407288E+03    0.5030039225E+03    0.3228990115E+03    0.1148639431E+01
        14    0.1135857840E+03    0.1050892464E+03    0.5135010936E+03    0.3367236146E+03    0.8445458319E+00
        15    0.2788580290E+03    0.2554723011E+03    0.6268680358E+03    0.3600131847E+03    0.1597983962E+01
        16    0.3054724589E+03    0.2953877766E+03    0.6835495183E+03    0.4205629324E+03    0.6699280733E+00
        17    0.1557885917E+03    0.1781801885E+03    0.5877202068E+03    0.4065790833E+03    0.9006281886E+00
        18    0.1177067906E+03    0.9757594074E+02    0.5153154425E+03    0.3318437500E+03    0.0000000000E+00
        19    0.1777489072E+03    0.1998882702E+03    0.6169485576E+03    0.4473833333E+03    0.7507254024E+00
        20    0.1956337281E+03    0.1992187307E+03    0.6075059603E+03    0.4011645833E+03    0.4092734138E+00
        21    0.2605553334E+03    0.2710712724E+03    0.6716000735E+03    0.4426632911E+03    0.6076136273E+00
        22    0.2590247442E+03    0.2634600431E+03    0.6619775410E+03    0.4289909810E+03    0.6170386136E+00
        23    0.1079419546E+03    0.1100789649E+03    0.5257047156E+03    0.3349062500E+03    0.0000000000E+00
        24    0.1299731940E+03    0.1592770879E+03    0.5771852707E+03    0.4186542383E+03    0.8391251152E+00
        25    0.1169255214E+03    0.1097084332E+03    0.5291041352E+03    0.3485000000E+03    0.0000000000E+00
        26    0.1562825046E+03    0.1725805934E+03    0.5962676639E+03    0.4460772420E+03    0.6982382412E+00
        27    0.1770777058E+03    0.1878683555E+03    0.5920718654E+03    0.3792374167E+03    0.4868187772E+00
        28    0.1900791570E+03    0.2099105976E+03    0.6210657467E+03    0.4200416667E+03    0.3835098630E+00
        29    0.1509485565E+03    0.1578371611E+03    0.5674395100E+03    0.3720614097E+03    0.4608512483E+00
        30    0.1653278390E+03    0.1721310363E+03    0.5868265063E+03    0.3994844134E+03    0.3630067580E+00
        31    0.1854096194E+03    0.1814231750E+03    0.6171420254E+03    0.4893120584E+03    0.4699487157E+00
        32    0.1464641946E+03    0.1450149539E+03    0.5622706422E+03    0.3712812500E+03    0.0000000000E+00
        33    0.1858012828E+03    0.1670548721E+03    0.5954769987E+03    0.4518446451E+03    0.5202414511E+00
        34    0.3048441671E+03    0.3019518414E+03    0.6749752380E+03    0.3742014545E+03    0.7681756027E+00
        35    0.3431197118E+03    0.3436091188E+03    0.7249226740E+03    0.4385076176E+03    0.7039269905E+00
        36    0.1196200687E+03    0.1081413947E+03    0.5360248127E+03    0.4203811099E+03    0.1079795624E+01
        37    0.9846246946E+02    0.8521162565E+02    0.5123976679E+03    0.3559687500E+03    0.0000000000E+00
        38    0.2754221649E+03    0.2588684835E+03    0.6418898954E+03    0.3784554196E+03    0.8915145544E+00
        39    0.1012461757E+03    0.8524609987E+02    0.4940104167E+03    0.2880000000E+03    0.0000000000E+00
        40    0.1252586322E+03    0.1053914333E+03    0.5144868150E+03    0.3264267979E+03    0.5075026527E+00
        41    0.1336360451E+03    0.1123200752E+03    0.5247488122E+03    0.3402514010E+03    0.3915596932E+00
        42    0.3342069804E+03    0.3052481599E+03    0.6988580106E+03    0.4431326486E+03    0.5125447112E+00
        43    0.2925690386E+03    0.2873096750E+03    0.6550923341E+03    0.3837788415E+03    0.1841093573E+01
        44    0.2499290681E+03    0.2514800127E+03    0.6295577834E+03    0.3857368671E+03    0.1714638399E+01
        45    0.2494959393E+03    0.2436691306E+03    0.6192864754E+03    0.3720645570E+03    0.1771243181E+01
        46    0.1635212792E+03    0.1317192519E+03    0.5343145605E+03    0.3631571883E+03    0.1482510145E+01
        47    0.3044292394E+03    0.3077063000E+03    0.6600927807E+03    0.3563516551E+03    0.2141988392E+01
        48    0.3466922574E+03    0.3465834920E+03    0.7110763799E+03    0.4206578182E+03    0.1777065842E+01
        49    0.8308542094E+02    0.1064541037E+03    0.5376343787E+03    0.4663610390E+03    0.1988626846E+01
        50    0.1161810959E+03    0.1197510459E+03    0.5456711959E+03    0.4584994652E+03    0.1988626846E+01
        51    0.1374857342E+03    0.1330791440E+03    0.5537813647E+03    0.4508207188E+03    0.1988626846E+01
        52    0.2531818108E+03    0.2411977996E+03    0.6213983028E+03    0.3952723404E+03    0.1988626846E+01
        53    0.2540849331E+03    0.2549430647E+03    0.6302048145E+03    0.3889866029E+03    0.1988626846E+01
        54    0.2565445535E+03    0.2687487283E+03    0.6390929827E+03    0.3828318182E+03    0.1988626846E+01
        55    0.1656333067E+03    0.1426225112E+03    0.5939643734E+03    0.5119942350E+03    0.4372553718E+00
        56    0.1614262859E+03    0.1620453788E+03    0.6033481156E+03    0.4918155844E+03    0.4372553718E+00
        57    0.1638021596E+03    0.1715894272E+03    0.6080084771E+03    0.4820823529E+03    0.4372553718E+00
        58    0.1765848111E+03    0.1995880307E+03    0.6218647376E+03    0.4542099174E+03    0.4372553718E+00
        59    0.2133581471E+03    0.2177534276E+03    0.6309993607E+03    0.4366606061E+03    0.4372553718E+00
