     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.3115032551E+00    0.3227344178E+00    0.3219879107E-02    0.2218001160E+01    0.7502060195E+00
         2    0.3727521742E+00    0.3724389080E+00    0.6424764978E-02    0.2578769876E+01    0.1489146110E+01
         3    0.3692808565E+00    0.3669311221E+00    0.4899182009E-02    0.2486688448E+01    0.1063282298E+01
         4    0.3219133907E+00    0.3358494467E+00    0.3724767399E-02    0.2286978950E+01    0.8358076425E+00
         5    0.3203898125E+00    0.3378407321E+00    0.4053605373E-02    0.2317278387E+01    0.9301054061E+00
         6    0.3755429960E+00    0.3726091240E+00    0.6245925114E-02    0.2556448306E+01    0.1423265795E+01
         7    0.3689363424E+00    0.3657300729E+00    0.4818817564E-02    0.2465320913E+01    0.1034103927E+01
         8    0.3841229241E+00    0.3871495835E+00    0.6330411080E-02    0.2585246514E+01    0.1356328552E+01
         9    0.3981010400E+00    0.3914362306E+00    0.7104456505E-02    0.2546324275E+01    0.1489259045E+01
        10    0.3996236202E+00    0.4141043247E+00    0.8461655677E-02    0.2660805758E+01    0.1757626392E+01
        11    0.3980037053E+00    0.4096497476E+00    0.7964099528E-02    0.2632318536E+01    0.1640627439E+01
        12    0.3065872278E+00    0.3136842009E+00    0.3315723460E-02    0.2209188344E+01    0.8375835427E+00
        13    0.3018713204E+00    0.3050590576E+00    0.2271415535E-02    0.2058864891E+01    0.5107370306E+00
        14    0.3946135729E+00    0.4107385220E+00    0.9914042118E-02    0.2781402045E+01    0.2257306945E+01
        15    0.4021863310E+00    0.4102010025E+00    0.9033516219E-02    0.2751257257E+01    0.2010262797E+01
        16    0.3076766726E+00    0.3263458963E+00    0.3807439800E-02    0.2328979094E+01    0.9657863741E+00
        17    0.3091608525E+00    0.3163023035E+00    0.2432292144E-02    0.2145731392E+01    0.5374948719E+00
        18    0.3092389430E+00    0.3218906964E+00    0.2955836605E-02    0.2220238829E+01    0.6908402427E+00
        19    0.3769629583E+00    0.3592383215E+00    0.5448477907E-02    0.2508835586E+01    0.1282408396E+01
        20    0.3904139452E+00    0.4105952191E+00    0.8773141148E-02    0.2762685171E+01    0.1949925114E+01
        21    0.3687133635E+00    0.3562898807E+00    0.4528652950E-02    0.2421009072E+01    0.9957525770E+00
        22    0.3569607189E+00    0.3637718573E+00    0.4415355106E-02    0.2486500566E+01    0.9634205780E+00
        23    0.3309396823E+00    0.3317245890E+00    0.3217211787E-02    0.2288523496E+01    0.7387867230E+00
        24    0.3276713441E+00    0.3329355897E+00    0.3436120282E-02    0.2318321275E+01    0.8104956626E+00
        25    0.4010305618E+00    0.3996967754E+00    0.7977661952E-02    0.2758674051E+01    0.1826853036E+01
        26    0.3721079413E+00    0.3524962414E+00    0.4262362541E-02    0.2420061572E+01    0.9560103326E+00
        27    0.3923032117E+00    0.3674835697E+00    0.5875521151E-02    0.2568416985E+01    0.1377917295E+01
        28    0.3928852735E+00    0.3982325447E+00    0.7823656710E-02    0.2732921044E+01    0.1777146781E+01
        29    0.3763802550E+00    0.3672181829E+00    0.5319399110E-02    0.2511867973E+01    0.1189964517E+01
        30    0.3628066791E+00    0.3604004734E+00    0.4888151443E-02    0.2553221180E+01    0.1166672343E+01
        31    0.3616999086E+00    0.3586522257E+00    0.4091559329E-02    0.2464187237E+01    0.9013372521E+00
        32    0.3769364803E+00    0.3757443371E+00    0.5827331075E-02    0.2640189289E+01    0.1361510889E+01
        33    0.3710709739E+00    0.3757261241E+00    0.5197239005E-02    0.2581675469E+01    0.1151013486E+01
        34    0.3572480509E+00    0.3590472412E+00    0.4813475528E-02    0.2532124524E+01    0.1140359972E+01
        35    0.3635729881E+00    0.3619240802E+00    0.5575528003E-02    0.2614599403E+01    0.1382600489E+01
        36    0.3710951698E+00    0.3718168631E+00    0.6130799435E-02    0.2692269622E+01    0.1513372852E+01
        37    0.3498298330E+00    0.3640332159E+00    0.5548405144E-02    0.2588411087E+01    0.1337404336E+01
        38    0.3068701886E+00    0.3148361615E+00    0.3191498166E-02    0.2210593495E+01    0.7979435030E+00
        39    0.3047319468E+00    0.3063882167E+00    0.2259994806E-02    0.2060822401E+01    0.4991402529E+00
        40    0.3934461789E+00    0.4029159844E+00    0.8229876574E-02    0.2633395187E+01    0.1761936032E+01
        41    0.4069873114E+00    0.4213444141E+00    0.9271550015E-02    0.2715601198E+01    0.1955196628E+01
        42    0.3131120344E+00    0.3236229852E+00    0.3767235581E-02    0.2309936952E+01    0.9606547913E+00
        43    0.4057369914E+00    0.4221901481E+00    0.1062236714E-01    0.2841984107E+01    0.2401001973E+01
        44    0.3914804504E+00    0.4086900284E+00    0.9044511602E-02    0.2779540476E+01    0.2048434289E+01
        45    0.3875508766E+00    0.4091151881E+00    0.8395897571E-02    0.2749704741E+01    0.1853715111E+01
        46    0.3035142463E+00    0.3177560676E+00    0.2420875936E-02    0.2147469364E+01    0.5247500456E+00
        47    0.3153730631E+00    0.3271417100E+00    0.3115927653E-02    0.2255729923E+01    0.7208989960E+00
        48    0.3356654485E+00    0.3414982166E+00    0.3664240369E-02    0.2346013652E+01    0.8258323262E+00
        49    0.3316145550E+00    0.3430932514E+00    0.4021570928E-02    0.2377216742E+01    0.9312699422E+00
        50    0.3701456579E+00    0.3960416890E+00    0.7727988579E-02    0.2683644612E+01    0.1728385622E+01
        51    0.3057408244E+00    0.3170314463E+00    0.3183461126E-02    0.2227834389E+01    0.7932761914E+00
        52    0.3022545026E+00    0.3078245057E+00    0.2147127836E-02    0.2076099203E+01    0.4718058061E+00
        53    0.4270794082E+00    0.4023036710E+00    0.7994867721E-02    0.2600124329E+01    0.1678551677E+01
        54    0.4008107104E+00    0.3930973611E+00    0.7479426602E-02    0.2575331854E+01    0.1596877183E+01
        55    0.3863661790E+00    0.3844248891E+00    0.7001616588E-02    0.2550102978E+01    0.1520359806E+01
        56    0.3567211668E+00    0.3685022105E+00    0.6146913348E-02    0.2498486861E+01    0.1381237530E+01
        57    0.3390427691E+00    0.3542170591E+00    0.5409391690E-02    0.2445561625E+01    0.1258408285E+01
        58    0.3243536271E+00    0.3295545820E+00    0.4217767217E-02    0.2336806086E+01    0.1052783709E+01
        59    0.3252255627E+00    0.3240556335E+00    0.3968770318E-02    0.2309180110E+01    0.1008399508E+01
        60    0.3261143142E+00    0.3187817349E+00    0.3736432130E-02    0.2281431781E+01    0.9664448465E+00
        61    0.3239659235E+00    0.3088405418E+00    0.3316860498E-02    0.2225663440E+01    0.8891847052E+00
        62    0.3674602020E+00    0.3646179847E+00    0.5444699245E-02    0.2619453320E+01    0.1332197410E+01
        63    0.3733715764E+00    0.3602679490E+00    0.5048795196E-02    0.2580389684E+01    0.1231640917E+01
        64    0.3728675248E+00    0.3577573757E+00    0.4869003803E-02    0.2559394870E+01    0.1187402077E+01
        65    0.3694195579E+00    0.3491654518E+00    0.4393645446E-02    0.2491355626E+01    0.1075109421E+01
        66    0.3485184075E+00    0.3427323265E+00    0.4124051739E-02    0.2442392818E+01    0.1014845476E+01
        67    0.3301994043E+00    0.3358609338E+00    0.3887600498E-02    0.2391067661E+01    0.9645108895E+00
        68    0.3300178520E+00    0.3286281613E+00    0.3681035438E-02    0.2337782900E+01    0.9230105387E+00
        69    0.3296708943E+00    0.3248940766E+00    0.3588110564E-02    0.2310521749E+01    0.9053140257E+00
        70    0.3275040021E+00    0.3210884832E+00    0.3501708845E-02    0.2282905778E+01    0.8895495488E+00
        71    0.3234392652E+00    0.3132764091E+00    0.3347531855E-02    0.2226770524E+01    0.8636036318E+00
        72    0.4357322360E+00    0.4205379456E+00    0.1077270976E-01    0.2823212846E+01    0.2436708526E+01
        73    0.3992104702E+00    0.4029206753E+00    0.9019482078E-02    0.2750997003E+01    0.2062867442E+01
