     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.4067373667E+03    0.4017474118E+03    0.4387997413E+00    0.1235093750E+02    0.1539289951E+00
         2    0.2857956333E+03    0.3003074677E+03    0.3564424818E+00    0.1005261719E+02    0.2327671516E+00
         3    0.3071145667E+03    0.3101977335E+03    0.3713146476E+00    0.1055027344E+02    0.2552057202E+00
         4    0.3819834000E+03    0.3669003875E+03    0.4147238929E+00    0.1174984375E+02    0.2689988403E+00
         5    0.3764530667E+03    0.3606769702E+03    0.4095240972E+00    0.1160062500E+02    0.2650390929E+00
         6    0.3041485333E+03    0.3079406186E+03    0.3703300202E+00    0.1053140625E+02    0.2550077328E+00
         7    0.2725297000E+03    0.2766155604E+03    0.3442273010E+00    0.9754609375E+01    0.1357868314E+00
         8    0.2541748667E+03    0.2698855019E+03    0.3368901918E+00    0.9793437500E+01    0.1062522917E+01
         9    0.2338034333E+03    0.2433251257E+03    0.3117306653E+00    0.8760429688E+01    0.6329331089E-01
        10    0.2403534000E+03    0.2424657475E+03    0.3164517170E+00    0.8951835937E+01    0.6764880929E-01
        11    0.4148450000E+03    0.4253281923E+03    0.4526930008E+00    0.1266609375E+02    0.8053712502E-01
        12    0.4670846000E+03    0.4586637753E+03    0.4798900465E+00    0.1343562500E+02    0.8647644103E-01
        13    0.2451061333E+03    0.2534952801E+03    0.3163216189E+00    0.8851250000E+01    0.6359027669E-01
        14    0.2466809333E+03    0.2526383651E+03    0.3210432150E+00    0.9042656250E+01    0.6794577509E-01
        15    0.3836031333E+03    0.4010925180E+03    0.4238941519E+00    0.1205710937E+02    0.1123951776E+01
        16    0.4187009000E+03    0.4124650754E+03    0.4384482560E+00    0.1224625000E+02    0.1561641693E+00
        17    0.2869700333E+03    0.3017299159E+03    0.3528459163E+00    0.9902031250E+01    0.2357369621E+00
        18    0.2344907333E+03    0.2466628445E+03    0.2915222470E+00    0.7931250000E+01    0.0000000000E+00
        19    0.3091172667E+03    0.3124703619E+03    0.3679059765E+00    0.1039968750E+02    0.2581755307E+00
