     Index       y_measurement           y_fitting        descriptor_1
         1    0.4311771491E+00    0.3927345897E+00    0.1569444912E+02
         2    0.2780862305E+00    0.2812981844E+00    0.1633032861E+02
         3    0.4041564535E+00    0.3564333121E+00    0.1590159182E+02
         4    0.4080844591E+00    0.3558906472E+00    0.1590468838E+02
         5    0.2714353627E+00    0.2792747344E+00    0.1634187484E+02
         6    0.2872237083E+00    0.2808575434E+00    0.1633284300E+02
         7    0.2527832565E+00    0.2387830552E+00    0.1657292885E+02
         8    0.2511563255E+00    0.2398230819E+00    0.1656699424E+02
         9    0.2186514932E+00    0.2362934429E+00    0.1658713510E+02
        10    0.2188755888E+00    0.1927468654E+00    0.1683562100E+02
        11    0.4440869345E+00    0.4265843502E+00    0.1550129529E+02
        12    0.4565628182E+00    0.4290872218E+00    0.1548701338E+02
        13    0.2267002756E+00    0.2023929288E+00    0.1678057854E+02
        14    0.2092739035E+00    0.2028435467E+00    0.1677800722E+02
        15    0.4412176146E+00    0.3928500236E+00    0.1569379043E+02
        16    0.4373163477E+00    0.3958046434E+00    0.1567693075E+02
        17    0.2680617680E+00    0.3096699373E+00    0.1616843344E+02
        18    0.2364462509E+00    0.1807211418E+00    0.1690424230E+02
        19    0.3052002036E+00    0.3125704687E+00    0.1615188240E+02
        20    0.3162345360E+00    0.3141072156E+00    0.1614311340E+02
        21    0.3810698261E+00    0.4033117142E+00    0.1563409383E+02
        22    0.3893930302E+00    0.4027476463E+00    0.1563731252E+02
        23    0.2746515510E+00    0.3259221758E+00    0.1607569476E+02
        24    0.2796253592E+00    0.3277509730E+00    0.1606525926E+02
        25    0.2320546000E+00    0.2854137412E+00    0.1630684438E+02
        26    0.3020090589E+00    0.3267992554E+00    0.1607068996E+02
        27    0.2681246117E+00    0.2867004237E+00    0.1629950230E+02
        28    0.3155324828E+00    0.3359217979E+00    0.1601863482E+02
        29    0.3001533759E+00    0.2938347287E+00    0.1625879246E+02
        30    0.2820478834E+00    0.2486909001E+00    0.1651639261E+02
        31    0.3337535518E+00    0.2945158832E+00    0.1625490565E+02
        32    0.3033097908E+00    0.2926227403E+00    0.1626570832E+02
        33    0.3195628020E+00    0.2932730143E+00    0.1626199772E+02
        34    0.4433412280E+00    0.4415984867E+00    0.1541562148E+02
        35    0.4489842999E+00    0.4441361519E+00    0.1540114103E+02
        36    0.2294035237E+00    0.2090438850E+00    0.1674262679E+02
        37    0.1983230862E+00    0.1630826083E+00    0.1700489147E+02
        38    0.2315906063E+00    0.2096873384E+00    0.1673895511E+02
        39    0.4269733901E+00    0.4064701173E+00    0.1561607132E+02
        40    0.2011678056E+00    0.1706490145E+00    0.1696171597E+02
        41    0.4469048804E+00    0.4096401077E+00    0.1559798269E+02
        42    0.2431243250E+00    0.2185411508E+00    0.1668843340E+02
        43    0.4234910986E+00    0.4079527494E+00    0.1560761111E+02
        44    0.4522062284E+00    0.4109496337E+00    0.1559051026E+02
        45    0.4210826770E+00    0.3965426166E+00    0.1567271972E+02
        46    0.3691071406E+00    0.3621723319E+00    0.1586884377E+02
        47    0.3793562733E+00    0.3617173223E+00    0.1587144015E+02
        48    0.4463194501E+00    0.4285371018E+00    0.1549015248E+02
        49    0.4555457409E+00    0.4308974708E+00    0.1547668372E+02
        50    0.1426577999E+00    0.1831555143E+00    0.1689035126E+02
        51    0.2124254665E+00    0.2356827906E+00    0.1659061961E+02
        52    0.2458956862E+00    0.2525259695E+00    0.1649450890E+02
        53    0.3168200734E+00    0.2852812768E+00    0.1630760025E+02
        54    0.3606096115E+00    0.3168639737E+00    0.1612738276E+02
        55    0.3855424304E+00    0.3473504527E+00    0.1595342052E+02
        56    0.3978840001E+00    0.3768107373E+00    0.1578531396E+02
        57    0.3956483535E+00    0.3911763627E+00    0.1570334069E+02
        58    0.3933726165E+00    0.4053091435E+00    0.1562269608E+02
        59    0.3988790197E+00    0.4329048418E+00    0.1546522924E+02
