,train,test
0,0.9339749359773248,0.9671683512747109
1,0.9384015708366331,0.9397276478642045
2,0.9405902024471197,0.9155732157893612
3,0.9426205825962405,0.8887099845235169
4,0.937905334305939,0.9421731726993923
5,0.9405398360032107,0.9167834431331057
6,0.9406610174556927,0.9142834993940213
7,0.9362082140652117,0.9521008495028477
8,0.9385246601572346,0.9065260387299436
9,0.9404425828925247,0.9071421998287124
