     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.1859265000E+03    0.1872796675E+03    0.3439883039E+02    0.6916761477E-01    0.6257863556E-01
         2    0.1689561667E+03    0.1658702774E+03    0.1617960518E+02    0.9783015923E-01    0.7792169804E-01
         3    0.1804731333E+03    0.1783515953E+03    0.2572122763E+02    0.1007332004E+00    0.8023396966E-01
         4    0.1790078333E+03    0.1888956403E+03    0.3304208723E+02    0.1225690269E+00    0.9220252234E-01
         5    0.1726537667E+03    0.1845663294E+03    0.2965066248E+02    0.1221996985E+00    0.9192469518E-01
         6    0.1687353667E+03    0.1668735440E+03    0.1675561141E+02    0.9964557241E-01    0.7936767421E-01
         7    0.1793259000E+03    0.1794568782E+03    0.2635929943E+02    0.1027042586E+00    0.8180391702E-01
         8    0.1611783000E+03    0.1613296897E+03    0.1492253465E+02    0.5517754987E-01    0.5346407929E-01
         9    0.1691650000E+03    0.1696149962E+03    0.2122798583E+02    0.5669902432E-01    0.5493830623E-01
        10    0.1712258333E+03    0.1761013816E+03    0.2300158910E+02    0.5180633296E+00    0.2450434763E+00
        11    0.1561954667E+03    0.1583819809E+03    0.1474718949E+02    0.3037579700E-01    0.3653285044E-01
        12    0.1592324667E+03    0.1630855382E+03    0.1827311067E+02    0.3121508038E-01    0.3754225323E-01
        13    0.1832511000E+03    0.1766753653E+03    0.2876313427E+02    0.3652111286E-01    0.4054841579E-01
        14    0.2009755333E+03    0.1999612862E+03    0.4709875586E+02    0.3708179164E-01    0.4117092246E-01
        15    0.1616570333E+03    0.1543116165E+03    0.1216917937E+02    0.2768193988E-01    0.3329295917E-01
        16    0.1669711667E+03    0.1586639006E+03    0.1547225174E+02    0.2829026461E-01    0.3402458891E-01
        17    0.1706844000E+03    0.1734106909E+03    0.2163798010E+02    0.4323752283E+00    0.2092491760E+00
        18    0.1991815333E+03    0.2014250329E+03    0.4337360773E+02    0.4487585352E+00    0.2171779223E+00
        19    0.1909834333E+03    0.1896002999E+03    0.3935911022E+02    0.4871959938E-01    0.4407851947E-01
        20    0.1730631333E+03    0.1706016590E+03    0.2160363538E+02    0.8396013132E-01    0.6687422419E-01
        21    0.1512805667E+03    0.1466206852E+03    0.1273201478E+02    0.0000000000E+00    0.0000000000E+00
        22    0.1839162333E+03    0.1836907108E+03    0.3166322879E+02    0.8656233216E-01    0.6894687653E-01
        23    0.1709626667E+03    0.1664576205E+03    0.2004411459E+02    0.6967057385E-01    0.5549259514E-01
        24    0.1785912667E+03    0.1792542574E+03    0.2998467843E+02    0.7133890474E-01    0.5682142028E-01
        25    0.1928013333E+03    0.1925800807E+03    0.4024007450E+02    0.8283094017E-01    0.6230955573E-01
        26    0.1867098667E+03    0.1881909769E+03    0.3677311342E+02    0.8272307989E-01    0.6222841786E-01
        27    0.1737680667E+03    0.1724038283E+03    0.2342751052E+02    0.8068297106E-01    0.6426396684E-01
        28    0.1572136333E+03    0.1481964407E+03    0.1398087559E+02    0.0000000000E+00    0.0000000000E+00
        29    0.1860203333E+03    0.1856976343E+03    0.3367918857E+02    0.8303822984E-01    0.6613992988E-01
        30    0.1708858333E+03    0.1678580091E+03    0.2176892584E+02    0.4543024575E-01    0.4401946565E-01
        31    0.1549359333E+03    0.1486330227E+03    0.1432688746E+02    0.0000000000E+00    0.0000000000E+00
        32    0.1731041667E+03    0.1768724921E+03    0.2869625775E+02    0.4669542404E-01    0.4524535539E-01
        33    0.1713224000E+03    0.1692824513E+03    0.2245936734E+02    0.6820882678E-01    0.5432831395E-01
        34    0.1816521000E+03    0.1823860883E+03    0.3265426332E+02    0.6978586060E-01    0.5558442100E-01
        35    0.1676957000E+03    0.1644766759E+03    0.2035616061E+02    0.3804510911E-01    0.3686366529E-01
        36    0.1734750667E+03    0.1732645635E+03    0.2717887255E+02    0.3887334883E-01    0.3766618505E-01
        37    0.1717847667E+03    0.1855340085E+03    0.3579462937E+02    0.3077076029E+00    0.1455454119E+00
        38    0.1608787333E+03    0.1684289930E+03    0.2492540671E+02    0.2116484806E-01    0.2545487873E-01
        39    0.1564298667E+03    0.1536220373E+03    0.1828091757E+02    0.0000000000E+00    0.0000000000E+00
        40    0.1612523333E+03    0.1740766250E+03    0.2930072294E+02    0.2158350921E-01    0.2595840082E-01
        41    0.1600181667E+03    0.1673817456E+03    0.2469408215E+02    0.1867586442E-01    0.2246138798E-01
        42    0.1622793333E+03    0.1729898166E+03    0.2906026512E+02    0.1900214211E-01    0.2285380086E-01
        43    0.1858246333E+03    0.1772824701E+03    0.3130030119E+02    0.2688044133E-01    0.2984463578E-01
        44    0.2034949000E+03    0.2005797821E+03    0.4972960290E+02    0.2704418443E-01    0.3002643537E-01
        45    0.1582014333E+03    0.1597866583E+03    0.1690628351E+02    0.2602776388E-01    0.3130348827E-01
        46    0.1536179667E+03    0.1459324473E+03    0.1218655366E+02    0.0000000000E+00    0.0000000000E+00
        47    0.1608522333E+03    0.1646802016E+03    0.2059581167E+02    0.2681285766E-01    0.3224771745E-01
        48    0.1759193333E+03    0.1748898417E+03    0.2448249083E+02    0.3737186159E+00    0.1808621478E+00
        49    0.1560547000E+03    0.1436356384E+03    0.1036622396E+02    0.0000000000E+00    0.0000000000E+00
        50    0.1987726333E+03    0.2030875201E+03    0.4644209937E+02    0.3873421140E+00    0.1874552770E+00
        51    0.1635587333E+03    0.1545351678E+03    0.1399084357E+02    0.2084492311E-01    0.2507010626E-01
        52    0.1675417667E+03    0.1590358011E+03    0.1744674447E+02    0.2130667479E-01    0.2562545317E-01
        53    0.1769676000E+03    0.1719351845E+03    0.2387256183E+02    0.3129727044E+00    0.1514639975E+00
        54    0.1981880667E+03    0.1999436161E+03    0.4581631516E+02    0.3218912278E+00    0.1557801414E+00
        55    0.1906729667E+03    0.1831472177E+03    0.3286126312E+02    0.5778357778E-01    0.5227905382E-01
        56    0.1916486333E+03    0.1830619571E+03    0.3080128715E+02    0.1004359992E+00    0.7555295735E-01
        57    0.1847231333E+03    0.1787876647E+03    0.2743572609E+02    0.1002314714E+00    0.7539910139E-01
        58    0.1703275667E+03    0.1672563936E+03    0.1895178646E+02    0.4009518482E+00    0.1896498538E+00
        59    0.1836433333E+03    0.1742462786E+03    0.2797949717E+02    0.3116845455E-01    0.3460550229E-01
        60    0.2026154000E+03    0.1974184177E+03    0.4627829666E+02    0.3147894894E-01    0.3495023591E-01
        61    0.1474437667E+03    0.1443710007E+03    0.1779174536E+02    0.1123754952E+01    0.4120434825E+00
