     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.1859265000E+03    0.1833672824E+03    0.3641933308E+03    0.1091092705E+03
         2    0.1689561667E+03    0.1598548812E+03    0.2302013112E+03    0.1091092705E+03
         3    0.1804731333E+03    0.1738437308E+03    0.3054458284E+03    0.1150640330E+03
         4    0.1790078333E+03    0.1802676841E+03    0.3465293996E+03    0.1091092705E+03
         5    0.1726537667E+03    0.1764948602E+03    0.3205540338E+03    0.1150640330E+03
         6    0.1687353667E+03    0.1610493763E+03    0.2325336073E+03    0.1150640330E+03
         7    0.1793259000E+03    0.1731397376E+03    0.3059087955E+03    0.1091092705E+03
         8    0.1611783000E+03    0.1573331526E+03    0.2158305327E+03    0.1091092705E+03
         9    0.1691650000E+03    0.1657787274E+03    0.2639600121E+03    0.1091092705E+03
        10    0.1712258333E+03    0.1635746602E+03    0.2475418121E+03    0.1142427635E+03
        11    0.1561954667E+03    0.1563844629E+03    0.2065664545E+03    0.1142427635E+03
        12    0.1592324667E+03    0.1543054056E+03    0.2271266242E+03    0.7111670089E+02
        13    0.1832511000E+03    0.1774938241E+03    0.3268640757E+03    0.1142427635E+03
        14    0.2009755333E+03    0.1952239485E+03    0.4603124293E+03    0.7111670089E+02
        15    0.1616570333E+03    0.1484689116E+03    0.1938657247E+03    0.7111670089E+02
        16    0.1669711667E+03    0.1583974573E+03    0.2180380681E+03    0.1142427635E+03
        17    0.1706844000E+03    0.1693011166E+03    0.2801756317E+03    0.1142427635E+03
        18    0.1991815333E+03    0.1962924395E+03    0.4339932633E+03    0.1142427635E+03
        19    0.1909834333E+03    0.1890276417E+03    0.3964504774E+03    0.1091092705E+03
        20    0.1730631333E+03    0.1535598284E+03    0.2763203375E+03    0.0000000000E+00
        21    0.1512805667E+03    0.1585005660E+03    0.2224833659E+03    0.1091092705E+03
        22    0.1839162333E+03    0.1794310454E+03    0.3417615791E+03    0.1091092705E+03
        23    0.1709626667E+03    0.1664982718E+03    0.2680605379E+03    0.1091092705E+03
        24    0.1785912667E+03    0.1793410787E+03    0.3367740090E+03    0.1150640330E+03
