     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.3115032551E+00    0.3244821518E+00    0.1297077597E-01    0.4295210368E-01
         2    0.3727521742E+00    0.3759812383E+00    0.1433426011E-01    0.3438299433E-01
         3    0.3219133907E+00    0.3385422660E+00    0.1342369007E-01    0.4471611974E-01
         4    0.3203898125E+00    0.3409631415E+00    0.1342768898E-01    0.4125596229E-01
         5    0.3755429960E+00    0.3758945872E+00    0.1438895647E-01    0.3729676709E-01
         6    0.3689363424E+00    0.3658267650E+00    0.1435787320E-01    0.5095142978E-01
         7    0.3834306331E+00    0.3946562777E+00    0.1491252401E-01    0.3554016236E-01
         8    0.3841229241E+00    0.3874154844E+00    0.1488285628E-01    0.4498859352E-01
         9    0.3981010400E+00    0.3922401023E+00    0.1498073009E-01    0.4266658736E-01
        10    0.3996236202E+00    0.4121705687E+00    0.1558170697E-01    0.4307937940E-01
        11    0.3980037053E+00    0.4070146785E+00    0.1554126937E-01    0.4882474065E-01
        12    0.3065872278E+00    0.3144472926E+00    0.1251444786E-01    0.3492283668E-01
        13    0.3018713204E+00    0.3056173010E+00    0.1256619003E-01    0.5091793361E-01
        14    0.3946135729E+00    0.4136298426E+00    0.1532670225E-01    0.2789781322E-01
        15    0.4021863310E+00    0.4104454442E+00    0.1532517446E-01    0.3263915436E-01
        16    0.3076766726E+00    0.3265096064E+00    0.1290401388E-01    0.3648740600E-01
        17    0.3091608525E+00    0.3123371979E+00    0.1296189248E-01    0.6087956439E-01
        18    0.3769629583E+00    0.3609918374E+00    0.1403964406E-01    0.4207860863E-01
        19    0.3904139452E+00    0.4124600813E+00    0.1563500803E-01    0.4535290507E-01
        20    0.3687133635E+00    0.3522809013E+00    0.1401340756E-01    0.5392642213E-01
        21    0.3614909000E+00    0.3639516180E+00    0.1389308925E-01    0.3014358714E-01
        22    0.3569607189E+00    0.3588390137E+00    0.1392599599E-01    0.3955478612E-01
        23    0.3309396823E+00    0.3265796065E+00    0.1291579723E-01    0.3698094241E-01
        24    0.3276713441E+00    0.3277229715E+00    0.1290461279E-01    0.3468164551E-01
        25    0.3741920109E+00    0.3532723905E+00    0.1384212391E-01    0.4371202474E-01
        26    0.3721079413E+00    0.3454591358E+00    0.1383359987E-01    0.5510245362E-01
        27    0.3923032117E+00    0.3697155879E+00    0.1435981384E-01    0.4516506074E-01
        28    0.3628066791E+00    0.3567308530E+00    0.1375092055E-01    0.3383829741E-01
        29    0.3769364803E+00    0.3732718616E+00    0.1422704239E-01    0.3302856364E-01
        30    0.3710709739E+00    0.3695211809E+00    0.1424373107E-01    0.3955363105E-01
        31    0.3572480509E+00    0.3548379166E+00    0.1379181205E-01    0.3878327472E-01
        32    0.3635729881E+00    0.3642683823E+00    0.1429840756E-01    0.5028451271E-01
        33    0.3710951698E+00    0.3750494863E+00    0.1480953570E-01    0.5997237481E-01
        34    0.3498298330E+00    0.3614722431E+00    0.1429669279E-01    0.5442877446E-01
        35    0.3622700519E+00    0.3680263775E+00    0.1426382598E-01    0.4283808665E-01
        36    0.3556002005E+00    0.3658410745E+00    0.1426803644E-01    0.4635938981E-01
        37    0.3068701886E+00    0.3133905276E+00    0.1234586027E-01    0.2794529743E-01
        38    0.3047319468E+00    0.3082979703E+00    0.1241933296E-01    0.3938992399E-01
        39    0.3934461789E+00    0.4046835582E+00    0.1535443612E-01    0.4284749410E-01
        40    0.4069873114E+00    0.4209203135E+00    0.1594279154E-01    0.4820800595E-01
        41    0.3925031194E+00    0.4000194801E+00    0.1531800911E-01    0.4805261432E-01
        42    0.3131120344E+00    0.3221086623E+00    0.1277389061E-01    0.3652758157E-01
        43    0.4057369914E+00    0.4227105733E+00    0.1571596329E-01    0.3395900554E-01
        44    0.3055190544E+00    0.3098291008E+00    0.1282517391E-01    0.5771969395E-01
        45    0.3875508766E+00    0.4051001028E+00    0.1506891070E-01    0.2769120818E-01
        46    0.3144476998E+00    0.3251625633E+00    0.1271845567E-01    0.2908578629E-01
        47    0.3035142463E+00    0.3166541763E+00    0.1280607154E-01    0.4641923763E-01
        48    0.3153730631E+00    0.3285679620E+00    0.1289430796E-01    0.3287863922E-01
        49    0.3356654485E+00    0.3431836499E+00    0.1331237862E-01    0.3202924876E-01
        50    0.3316145550E+00    0.3444961214E+00    0.1329652367E-01    0.2923642768E-01
        51    0.3057408244E+00    0.3170284779E+00    0.1246188687E-01    0.2834262964E-01
        52    0.3022545026E+00    0.3109273567E+00    0.1254390253E-01    0.4174817079E-01
        53    0.4319090039E+00    0.4179391439E+00    0.1571545908E-01    0.4115413270E-01
        54    0.4270794082E+00    0.4020093489E+00    0.1524357061E-01    0.4125426441E-01
        55    0.4008107104E+00    0.3942838611E+00    0.1501474799E-01    0.4130433026E-01
        56    0.3863661790E+00    0.3867118062E+00    0.1479048947E-01    0.4135439612E-01
        57    0.3567211668E+00    0.3720105077E+00    0.1435514455E-01    0.4145452783E-01
        58    0.3390427691E+00    0.3578720769E+00    0.1393654301E-01    0.4155465954E-01
        59    0.3291813919E+00    0.3442655320E+00    0.1353376325E-01    0.4165479124E-01
        60    0.3243536271E+00    0.3311620758E+00    0.1314594865E-01    0.4175492295E-01
        61    0.3252255627E+00    0.3247905574E+00    0.1295740197E-01    0.4180498881E-01
        62    0.3261143142E+00    0.3185349072E+00    0.1277230197E-01    0.4185505466E-01
        63    0.3239659235E+00    0.3063590519E+00    0.1241208031E-01    0.4195518637E-01
        64    0.3674602020E+00    0.3682489380E+00    0.1417999860E-01    0.3823661606E-01
        65    0.3733715764E+00    0.3604624260E+00    0.1391504431E-01    0.3654085769E-01
        66    0.3805400206E+00    0.3529666443E+00    0.1365873825E-01    0.3484509933E-01
        67    0.3694195579E+00    0.3457430595E+00    0.1341052911E-01    0.3314934096E-01
        68    0.3485184075E+00    0.3387743558E+00    0.1316990181E-01    0.3145358260E-01
        69    0.3301994043E+00    0.3320443197E+00    0.1293637405E-01    0.2975782423E-01
        70    0.3300178520E+00    0.3255377315E+00    0.1270949310E-01    0.2806206586E-01
        71    0.3296708943E+00    0.3223637231E+00    0.1259841110E-01    0.2721418668E-01
        72    0.3275040021E+00    0.3192402727E+00    0.1248883303E-01    0.2636630750E-01
        73    0.4357322360E+00    0.4201705451E+00    0.1533981033E-01    0.1866639395E-01
        74    0.3992104702E+00    0.4044170363E+00    0.1489919484E-01    0.2009073727E-01
        75    0.3949555381E+00    0.3968305950E+00    0.1468752291E-01    0.2080290892E-01
        76    0.3897969196E+00    0.3894273929E+00    0.1448130172E-01    0.2151508058E-01
        77    0.3713716119E+00    0.3751423013E+00    0.1408436660E-01    0.2293942389E-01
        78    0.3632482216E+00    0.3615086605E+00    0.1370680990E-01    0.2436376721E-01
        79    0.3390596413E+00    0.3484787659E+00    0.1334721258E-01    0.2578811052E-01
        80    0.3345703037E+00    0.3360096205E+00    0.1300429562E-01    0.2721245384E-01
        81    0.3325398245E+00    0.3299730340E+00    0.1283872655E-01    0.2792462549E-01
        82    0.3299490417E+00    0.3240623515E+00    0.1267690269E-01    0.2863679715E-01
        83    0.3236357173E+00    0.3126017144E+00    0.1236398539E-01    0.3006114046E-01
        84    0.3049439245E+00    0.3014642585E+00    0.1218691758E-01    0.3790765349E-01
        85    0.3030667899E+00    0.3022457173E+00    0.1217648540E-01    0.3619431321E-01
        86    0.3016141520E+00    0.3026281882E+00    0.1217102365E-01    0.3533764308E-01
        87    0.3008492847E+00    0.3030048999E+00    0.1216539058E-01    0.3448097294E-01
        88    0.3007543390E+00    0.3037402306E+00    0.1215358625E-01    0.3276763267E-01
        89    0.3013730675E+00    0.3044499823E+00    0.1214102103E-01    0.3105429240E-01
        90    0.3033088718E+00    0.3051322582E+00    0.1212763850E-01    0.2934095213E-01
        91    0.3039891654E+00    0.3057849694E+00    0.1211337652E-01    0.2762761186E-01
        92    0.3048279490E+00    0.3064058100E+00    0.1209816650E-01    0.2591427159E-01
        93    0.3052152848E+00    0.3069922294E+00    0.1208193257E-01    0.2420093132E-01
        94    0.4320800811E+00    0.4262680480E+00    0.1600245699E-01    0.4315052370E-01
        95    0.4194647730E+00    0.4175704887E+00    0.1580514108E-01    0.4627454351E-01
        96    0.4152703718E+00    0.4133123856E+00    0.1570918044E-01    0.4783655342E-01
        97    0.3955196646E+00    0.4091125319E+00    0.1561495252E-01    0.4939856333E-01
        98    0.3875387003E+00    0.4008813236E+00    0.1543150895E-01    0.5252258315E-01
        99    0.3773174658E+00    0.3928649132E+00    0.1525445488E-01    0.5564660296E-01
       100    0.3722096650E+00    0.3850521754E+00    0.1508345937E-01    0.5877062278E-01
       101    0.3658986417E+00    0.3774327402E+00    0.1491821395E-01    0.6189464259E-01
       102    0.3654385006E+00    0.3736924616E+00    0.1483765681E-01    0.6345665250E-01
       103    0.3628786252E+00    0.3699969303E+00    0.1475843075E-01    0.6501866241E-01
       104    0.3593327157E+00    0.3627357036E+00    0.1460384080E-01    0.6814268222E-01
       105    0.4236008781E+00    0.4261444912E+00    0.1620445744E-01    0.5361414373E-01
       106    0.4302033384E+00    0.4274611791E+00    0.1619523310E-01    0.5115226979E-01
       107    0.4351999837E+00    0.4280330052E+00    0.1618804732E-01    0.4992133281E-01
       108    0.4366919796E+00    0.4285435872E+00    0.1617903974E-01    0.4869039584E-01
       109    0.4311080150E+00    0.4293694997E+00    0.1615521652E-01    0.4622852189E-01
       110    0.4347549284E+00    0.4299143792E+00    0.1612303353E-01    0.4376664795E-01
       111    0.4361630142E+00    0.4301510738E+00    0.1608168310E-01    0.4130477400E-01
       112    0.4281518174E+00    0.4300494813E+00    0.1603026979E-01    0.3884290005E-01
       113    0.4349348493E+00    0.4298615194E+00    0.1600048293E-01    0.3761196308E-01
       114    0.4367499704E+00    0.4295761612E+00    0.1596779886E-01    0.3638102610E-01
       115    0.3650326136E+00    0.3702157428E+00    0.1457961719E-01    0.5559050579E-01
       116    0.3732358523E+00    0.3772026383E+00    0.1470710756E-01    0.5150296860E-01
       117    0.3786976367E+00    0.3807225090E+00    0.1477163874E-01    0.4945920000E-01
       118    0.3852582334E+00    0.3842601923E+00    0.1483669978E-01    0.4741543140E-01
       119    0.3888947959E+00    0.3913895607E+00    0.1496842823E-01    0.4332789421E-01
       120    0.3985197223E+00    0.3985918154E+00    0.1510232480E-01    0.3924035702E-01
       121    0.4102602803E+00    0.4058679123E+00    0.1523841792E-01    0.3515281983E-01
       122    0.4122228352E+00    0.4132186518E+00    0.1537673140E-01    0.3106528264E-01
       123    0.4279795549E+00    0.4169222077E+00    0.1544672658E-01    0.2902151405E-01
       124    0.4355520415E+00    0.4206446262E+00    0.1551728286E-01    0.2697774545E-01
       125    0.4304532498E+00    0.4281461512E+00    0.1566008169E-01    0.2289020826E-01
       126    0.4264919331E+00    0.4131149576E+00    0.1567704442E-01    0.4650042988E-01
       127    0.4019375123E+00    0.3851936733E+00    0.1494861362E-01    0.5169630184E-01
       128    0.3916388568E+00    0.3764294109E+00    0.1472195075E-01    0.5342825917E-01
       129    0.3729094357E+00    0.3596394172E+00    0.1429059378E-01    0.5689217381E-01
       130    0.3410080471E+00    0.3437600239E+00    0.1388632404E-01    0.6035608845E-01
       131    0.3223677406E+00    0.3287113146E+00    0.1350676430E-01    0.6382000309E-01
       132    0.3277539599E+00    0.3144223775E+00    0.1314980517E-01    0.6728391773E-01
       133    0.3195057973E+00    0.3075428203E+00    0.1297920581E-01    0.6901587505E-01
       134    0.3050923527E+00    0.3008300814E+00    0.1281356872E-01    0.7074783237E-01
       135    0.3008277403E+00    0.2878780438E+00    0.1249637776E-01    0.7421174701E-01
       136    0.3562631232E+00    0.3664969100E+00    0.1418258016E-01    0.4101935921E-01
       137    0.3594206178E+00    0.3577265172E+00    0.1392279409E-01    0.4107547325E-01
       138    0.3624143566E+00    0.3493302812E+00    0.1367413790E-01    0.4113158728E-01
       139    0.3578429254E+00    0.3412865821E+00    0.1343596847E-01    0.4118770132E-01
       140    0.3469210390E+00    0.3335754228E+00    0.1320769096E-01    0.4124381535E-01
       141    0.3368855359E+00    0.3261782847E+00    0.1298875450E-01    0.4129992939E-01
       142    0.3119917446E+00    0.3156341350E+00    0.1267675675E-01    0.4138410044E-01
       143    0.3046814166E+00    0.3122585982E+00    0.1257689762E-01    0.4141215745E-01
       144    0.4244004781E+00    0.4183474666E+00    0.1534752373E-01    0.2181773929E-01
       145    0.4017700433E+00    0.4012924244E+00    0.1491802980E-01    0.2577754251E-01
       146    0.4011696531E+00    0.3930837729E+00    0.1471276811E-01    0.2775744411E-01
       147    0.3915106331E+00    0.3850715542E+00    0.1451334962E-01    0.2973734572E-01
       148    0.3766460280E+00    0.3695945890E+00    0.1413079806E-01    0.3369714894E-01
       149    0.3463282239E+00    0.3405852387E+00    0.1342353952E-01    0.4161675537E-01
       150    0.3303320639E+00    0.3269365676E+00    0.1309537343E-01    0.4557655859E-01
       151    0.3187693157E+00    0.3203049271E+00    0.1293702240E-01    0.4755646019E-01
       152    0.3065945036E+00    0.3137947503E+00    0.1278228450E-01    0.4953636180E-01
       153    0.3034393990E+00    0.3011198239E+00    0.1248308397E-01    0.5349616502E-01
