     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.4311771491E+00    0.4055542301E+00    0.1297077597E-01    0.2760160682E+00
         2    0.2780862305E+00    0.2769042188E+00    0.1433426011E-01    0.4408439050E+00
         3    0.2863966357E+00    0.2928252106E+00    0.1432467683E-01    0.3417433934E+00
         4    0.4080844591E+00    0.3659885870E+00    0.1342768898E-01    0.3081242398E+00
         5    0.2714353627E+00    0.2763051661E+00    0.1438895647E-01    0.4177033950E+00
         6    0.2872237083E+00    0.2925906845E+00    0.1435787320E-01    0.3268572351E+00
         7    0.2527832565E+00    0.2337546207E+00    0.1491252401E-01    0.4363186075E+00
         8    0.2186514932E+00    0.2388284914E+00    0.1498073009E-01    0.3694976713E+00
         9    0.2151500840E+00    0.1905846660E+00    0.1558170697E-01    0.3869661281E+00
        10    0.2188755888E+00    0.1964522493E+00    0.1554126937E-01    0.3686933280E+00
        11    0.4440869345E+00    0.4335021246E+00    0.1251444786E-01    0.3193916500E+00
        12    0.4565628182E+00    0.4449652051E+00    0.1256619003E-01    0.2190406596E+00
        13    0.2267002756E+00    0.1901229631E+00    0.1532670225E-01    0.5160786038E+00
        14    0.2092739035E+00    0.1954425880E+00    0.1532517446E-01    0.4821385796E+00
        15    0.4412176146E+00    0.3900864114E+00    0.1290401388E-01    0.4099140909E+00
        16    0.4373163477E+00    0.4080643368E+00    0.1296189248E-01    0.2640376458E+00
        17    0.4371113264E+00    0.4192405549E+00    0.1264250676E-01    0.3490823061E+00
        18    0.2680617680E+00    0.3069417490E+00    0.1403964406E-01    0.3906230568E+00
        19    0.2364462509E+00    0.1931118493E+00    0.1563500803E-01    0.3441257429E+00
        20    0.2877592344E+00    0.3188149215E+00    0.1401340756E-01    0.3261582353E+00
        21    0.3052002036E+00    0.2990583358E+00    0.1389308925E-01    0.5145121776E+00
        22    0.3162345360E+00    0.3104950417E+00    0.1392599599E-01    0.4236474254E+00
        23    0.3810698261E+00    0.3984253361E+00    0.1291579723E-01    0.3496992367E+00
        24    0.3893930302E+00    0.3956498276E+00    0.1290461279E-01    0.3733323533E+00
        25    0.2746515510E+00    0.3244583275E+00    0.1384212391E-01    0.3740516157E+00
        26    0.2119213688E+00    0.2147965173E+00    0.1539056107E-01    0.3235748461E+00
        27    0.2796253592E+00    0.3335650936E+00    0.1383359987E-01    0.3188708762E+00
        28    0.2307039824E+00    0.2137691332E+00    0.1543010181E-01    0.3107225219E+00
        29    0.2694453323E+00    0.2929098215E+00    0.1433731396E-01    0.3349424190E+00
        30    0.3020090589E+00    0.3170050075E+00    0.1375092055E-01    0.4677640115E+00
        31    0.3046928854E+00    0.3257416448E+00    0.1377992888E-01    0.3964373634E+00
        32    0.2681246117E+00    0.2793562803E+00    0.1422704239E-01    0.4778708548E+00
        33    0.2821058033E+00    0.2850505968E+00    0.1424373107E-01    0.4324788867E+00
        34    0.3155324828E+00    0.3238177620E+00    0.1379181205E-01    0.4031089741E+00
        35    0.3001533759E+00    0.2966869043E+00    0.1429840756E-01    0.3295470431E+00
        36    0.2820478834E+00    0.2678314967E+00    0.1480953570E-01    0.2649915189E+00
        37    0.3033097908E+00    0.2907215395E+00    0.1426382598E-01    0.3855549679E+00
        38    0.3195628020E+00    0.2900177528E+00    0.1426803644E-01    0.3880630932E+00
        39    0.4433412280E+00    0.4326911808E+00    0.1234586027E-01    0.4080482133E+00
        40    0.2294035237E+00    0.2058834943E+00    0.1535443612E-01    0.3995711182E+00
        41    0.1983230862E+00    0.1707254157E+00    0.1594279154E-01    0.3379334231E+00
        42    0.2315906063E+00    0.2108871910E+00    0.1531800911E-01    0.3849494799E+00
        43    0.4269733901E+00    0.3970018706E+00    0.1277389061E-01    0.4291568942E+00
        44    0.2011678056E+00    0.1738971502E+00    0.1571596329E-01    0.4294145723E+00
        45    0.4469048804E+00    0.4144055374E+00    0.1282517391E-01    0.2902872748E+00
        46    0.2339656649E+00    0.1946280316E+00    0.1506012809E-01    0.6185180764E+00
        47    0.2431243250E+00    0.1989172619E+00    0.1506891070E-01    0.5861999193E+00
        48    0.4234910986E+00    0.3863724954E+00    0.1271845567E-01    0.5258964068E+00
        49    0.4522062284E+00    0.4059823669E+00    0.1280607154E-01    0.3546708882E+00
        50    0.3691071406E+00    0.3654652933E+00    0.1331237862E-01    0.3685588294E+00
        51    0.3793562733E+00    0.3612919676E+00    0.1329652367E-01    0.4036183451E+00
        52    0.2843223449E+00    0.2281642660E+00    0.1470090467E-01    0.5774267498E+00
        53    0.4463194501E+00    0.4279104675E+00    0.1246188687E-01    0.3818531008E+00
        54    0.4555457409E+00    0.4402340057E+00    0.1254390253E-01    0.2609196554E+00
        55    0.1426577999E+00    0.1767639632E+00    0.1571545908E-01    0.4109660509E+00
        56    0.1532933446E+00    0.2137102816E+00    0.1524357061E-01    0.4033470174E+00
        57    0.2124254665E+00    0.2316273928E+00    0.1501474799E-01    0.3996424664E+00
        58    0.2458956862E+00    0.2491881198E+00    0.1479048947E-01    0.3960053452E+00
        59    0.3168200734E+00    0.2832809690E+00    0.1435514455E-01    0.3889261597E+00
        60    0.3606096115E+00    0.3160662259E+00    0.1393654301E-01    0.3820956311E+00
        61    0.3855424304E+00    0.3476157394E+00    0.1353376325E-01    0.3755008844E+00
        62    0.3978840001E+00    0.3779962976E+00    0.1314594865E-01    0.3691299182E+00
        63    0.3956483535E+00    0.3927678141E+00    0.1295740197E-01    0.3660248233E+00
        64    0.3933726165E+00    0.4072700639E+00    0.1277230197E-01    0.3629715323E+00
        65    0.3988790197E+00    0.4354949687E+00    0.1241208031E-01    0.3570152615E+00
        66    0.2907721873E+00    0.2904526159E+00    0.1417999860E-01    0.4287620128E+00
        67    0.2766077859E+00    0.3077888123E+00    0.1391504431E-01    0.4467135901E+00
        68    0.2778108002E+00    0.3161200660E+00    0.1378584560E-01    0.4562651346E+00
        69    0.2595940232E+00    0.3242287602E+00    0.1365873825E-01    0.4662340620E+00
        70    0.2860637736E+00    0.3397812841E+00    0.1341052911E-01    0.4875384991E+00
        71    0.3369956056E+00    0.3544461459E+00    0.1316990181E-01    0.5108831646E+00
        72    0.3834132326E+00    0.3810581344E+00    0.1270949310E-01    0.5649896366E+00
        73    0.3842960836E+00    0.3871243001E+00    0.1259841110E-01    0.5803556734E+00
        74    0.3898202890E+00    0.3929447058E+00    0.1248883303E-01    0.5965808985E+00
        75    0.4002315923E+00    0.4038163276E+00    0.1227399212E-01    0.6319142333E+00
