,train,test
0,0.9525343193721854,0.975749641616805
1,0.960064216942407,0.945878982167138
2,0.9600981883955786,0.9465112236972368
3,0.9563394583343019,0.9593979189694813
4,0.9589947813513396,0.9478815204046679
