     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.2595301222E+03    0.2591876560E+03    0.4732108643E-02    0.6775460307E-02
         2    0.2079026556E+03    0.2091542224E+03    0.4348987539E-02    0.7981605633E-02
         3    0.2226869444E+03    0.2235057174E+03    0.4475268288E-02    0.7133707050E-02
         4    0.2466663556E+03    0.2470993074E+03    0.4654259617E-02    0.6616151624E-02
         5    0.2405868667E+03    0.2418018556E+03    0.4610738410E-02    0.6834428906E-02
         6    0.2053415111E+03    0.2080757344E+03    0.4355828656E-02    0.7545113064E-02
         7    0.2209334444E+03    0.2226934009E+03    0.4481316298E-02    0.6777518778E-02
         8    0.1936777556E+03    0.1967233719E+03    0.4270420841E-02    0.7772204887E-02
         9    0.2036199000E+03    0.2059773571E+03    0.4352365997E-02    0.7209602690E-02
        10    0.1988755111E+03    0.2002175939E+03    0.4333638580E-02    0.6571166426E-02
        11    0.1820647889E+03    0.1826730517E+03    0.4205939736E-02    0.6790574002E-02
        12    0.2604490667E+03    0.2605186220E+03    0.4720030630E-02    0.7425487688E-02
        13    0.1894734000E+03    0.1887421181E+03    0.4174578851E-02    0.9028289907E-02
        14    0.1935410889E+03    0.1927712327E+03    0.4215238292E-02    0.8630766033E-02
        15    0.2416573111E+03    0.2435134498E+03    0.4593543201E-02    0.7721291919E-02
        16    0.2785376444E+03    0.2759626579E+03    0.4863153118E-02    0.6291639212E-02
        17    0.2668892556E+03    0.2664559097E+03    0.4789172306E-02    0.6557105592E-02
        18    0.2110321000E+03    0.2143438362E+03    0.4425484616E-02    0.6730593241E-02
        19    0.1790172889E+03    0.1776033975E+03    0.4160276201E-02    0.7122406682E-02
        20    0.2256499111E+03    0.2297473909E+03    0.4551125411E-02    0.6123685808E-02
        21    0.2147564222E+03    0.2153306816E+03    0.4400537428E-02    0.7702385296E-02
        22    0.2279487222E+03    0.2301192574E+03    0.4528407199E-02    0.6897792213E-02
        23    0.2505142889E+03    0.2525586337E+03    0.4695056106E-02    0.6515395701E-02
        24    0.2144034778E+03    0.2178305052E+03    0.4452728591E-02    0.6629832377E-02
        25    0.1817765778E+03    0.1807471883E+03    0.4185486642E-02    0.7011779091E-02
        26    0.2281654778E+03    0.2334189626E+03    0.4579193423E-02    0.6036594808E-02
        27    0.2011406222E+03    0.2058487624E+03    0.4373473840E-02    0.6536014221E-02
        28    0.1819319111E+03    0.1805128326E+03    0.4193584235E-02    0.6714435431E-02
        29    0.2107032667E+03    0.2159335122E+03    0.4455583403E-02    0.6143197697E-02
        30    0.2151194444E+03    0.2177686243E+03    0.4434564647E-02    0.7173167377E-02
        31    0.2290660778E+03    0.2330001538E+03    0.4562463709E-02    0.6460889804E-02
        32    0.2044317667E+03    0.2060569732E+03    0.4347214619E-02    0.7384142025E-02
        33    0.2137194444E+03    0.2157365628E+03    0.4430725021E-02    0.6863158538E-02
        34    0.2003932667E+03    0.2043035767E+03    0.4375036681E-02    0.6162984627E-02
        35    0.1893699333E+03    0.1907324059E+03    0.4282056377E-02    0.6155106273E-02
        36    0.2062119333E+03    0.2093937029E+03    0.4415813459E-02    0.5985140054E-02
        37    0.2000597778E+03    0.2028112137E+03    0.4364258585E-02    0.6179070413E-02
        38    0.2051309444E+03    0.2078543754E+03    0.4405237828E-02    0.5985141461E-02
        39    0.2630736333E+03    0.2639495463E+03    0.4748134211E-02    0.7286666729E-02
        40    0.2928621333E+03    0.2923449226E+03    0.4978418028E-02    0.6208496655E-02
        41    0.1871043000E+03    0.1869932816E+03    0.4240531204E-02    0.6640171230E-02
        42    0.1764319667E+03    0.1739601979E+03    0.4151102734E-02    0.6636733147E-02
        43    0.1914784222E+03    0.1917851397E+03    0.4279972859E-02    0.6440455261E-02
        44    0.2456214556E+03    0.2459532697E+03    0.4629233610E-02    0.7141525977E-02
        45    0.1790136222E+03    0.1772036246E+03    0.4117725780E-02    0.8341589009E-02
        46    0.2811406222E+03    0.2793032645E+03    0.4898893755E-02    0.5899891260E-02
        47    0.1923749111E+03    0.1913779245E+03    0.4198679464E-02    0.8844758699E-02
        48    0.2452193667E+03    0.2467712693E+03    0.4620738452E-02    0.7573865682E-02
        49    0.2834870333E+03    0.2796462888E+03    0.4892044671E-02    0.6181861014E-02
        50    0.2641083000E+03    0.2614933521E+03    0.4718235441E-02    0.7685590586E-02
        51    0.2534758778E+03    0.2503001358E+03    0.4634343835E-02    0.7899731144E-02
        52    0.2469492333E+03    0.2452644990E+03    0.4589993126E-02    0.8198510733E-02
        53    0.2098778222E+03    0.2079296112E+03    0.4295784174E-02    0.9353510546E-02
        54    0.2611882111E+03    0.2623017271E+03    0.4712250674E-02    0.8039012328E-02
        55    0.2922040889E+03    0.2898116609E+03    0.4942531893E-02    0.6774594285E-02
