     Index       y_measurement           y_fitting        descriptor_1
         1    0.7301306667E+02    0.8267282178E+02    0.2353836848E-02
         2    0.1115410667E+03    0.1040500556E+03    0.2776342656E-02
         3    0.1163904667E+03    0.1135055708E+03    0.2963224183E-02
         4    0.8049570000E+02    0.9232886520E+02    0.2544681672E-02
         5    0.7687850000E+02    0.9006201892E+02    0.2499879069E-02
         6    0.1151615000E+03    0.1130417487E+03    0.2954057069E-02
         7    0.1183827000E+03    0.1198220139E+03    0.3088064184E-02
         8    0.1263473667E+03    0.1144242489E+03    0.2981381201E-02
         9    0.1167774333E+03    0.1185385819E+03    0.3062698064E-02
        10    0.1183212333E+03    0.1229991031E+03    0.3150857089E-02
        11    0.6767893333E+02    0.7002900492E+02    0.2103940809E-02
        12    0.6924846667E+02    0.7818937580E+02    0.2265224730E-02
        13    0.1178638333E+03    0.1218901573E+03    0.3128939566E-02
        14    0.1260300667E+03    0.1263016241E+03    0.3216129066E-02
        15    0.6395140000E+02    0.7710072930E+02    0.2243708407E-02
        16    0.7241710000E+02    0.8073958180E+02    0.2315627736E-02
        17    0.1167479333E+03    0.9933938444E+02    0.2683239594E-02
        18    0.1084637000E+03    0.1208663665E+03    0.3108705069E-02
        19    0.1173802333E+03    0.1089830249E+03    0.2873839283E-02
        20    0.1077780667E+03    0.1103959381E+03    0.2901764505E-02
        21    0.9370783333E+02    0.8891794761E+02    0.2477267314E-02
        22    0.8791373333E+02    0.8660805884E+02    0.2431614007E-02
        23    0.1175302333E+03    0.1181692382E+03    0.3055398249E-02
        24    0.1233274667E+03    0.1048520134E+03    0.2792192781E-02
        25    0.1119479000E+03    0.1173559212E+03    0.3039323616E-02
        26    0.1160802000E+03    0.1125372114E+03    0.2944085249E-02
        27    0.1068349333E+03    0.9868214028E+02    0.2670249631E-02
        28    0.1127276667E+03    0.1083523182E+03    0.2861373814E-02
        29    0.1130756000E+03    0.1066006809E+03    0.2826753949E-02
        30    0.1132335667E+03    0.1142361476E+03    0.2977663512E-02
        31    0.1026179667E+03    0.1028954455E+03    0.2753522610E-02
        32    0.1001710667E+03    0.1082789809E+03    0.2859924353E-02
        33    0.9148953333E+02    0.1087184801E+03    0.2868610742E-02
