     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.7301306667E+02    0.7919721074E+02    0.2353836848E-02    0.8790117184E+03
         2    0.1115410667E+03    0.1032137562E+03    0.2776342656E-02    0.8715151285E+03
         3    0.1163904667E+03    0.1088197569E+03    0.2963224183E-02    0.8423482673E+03
         4    0.8049570000E+02    0.8973010650E+02    0.2544681672E-02    0.8740007703E+03
         5    0.7687850000E+02    0.8836055647E+02    0.2499879069E-02    0.8808613747E+03
         6    0.1151615000E+03    0.1087354187E+03    0.2954057069E-02    0.8447613815E+03
         7    0.1183827000E+03    0.1168701477E+03    0.3088064184E-02    0.8450494350E+03
         8    0.1263473667E+03    0.1157631058E+03    0.2981381201E-02    0.8724853088E+03
         9    0.1167774333E+03    0.1202885133E+03    0.3062698064E-02    0.8705432083E+03
        10    0.1183212333E+03    0.1221030656E+03    0.3150857089E-02    0.8525072765E+03
        11    0.6767893333E+02    0.6784148793E+02    0.2103940809E-02    0.8981266137E+03
        12    0.6924846667E+02    0.7078708642E+02    0.2265224730E-02    0.8632030392E+03
        13    0.1178638333E+03    0.1213758996E+03    0.3128939566E-02    0.8555688665E+03
        14    0.1260300667E+03    0.1237674869E+03    0.3216129066E-02    0.8408074287E+03
        15    0.6395140000E+02    0.7431151323E+02    0.2243708407E-02    0.8880474120E+03
        16    0.7241710000E+02    0.8323093452E+02    0.2315627736E-02    0.9116658504E+03
        17    0.1167479333E+03    0.1010940654E+03    0.2683239594E-02    0.8895145810E+03
        18    0.1084637000E+03    0.1199244462E+03    0.3108705069E-02    0.8543755633E+03
        19    0.1173802333E+03    0.1069048376E+03    0.2873839283E-02    0.8602478403E+03
        20    0.1077780667E+03    0.1110742393E+03    0.2901764505E-02    0.8730570024E+03
        21    0.9370783333E+02    0.9268534544E+02    0.2477267314E-02    0.9101701038E+03
        22    0.8791373333E+02    0.9122623746E+02    0.2431614007E-02    0.9168335023E+03
        23    0.1175302333E+03    0.1171806362E+03    0.3055398249E-02    0.8567967091E+03
        24    0.1233274667E+03    0.1073415642E+03    0.2792192781E-02    0.8878609974E+03
        25    0.1119479000E+03    0.1166733815E+03    0.3039323616E-02    0.8591764026E+03
        26    0.1160802000E+03    0.1121374149E+03    0.2944085249E-02    0.8653886947E+03
        27    0.1068349333E+03    0.1038357914E+03    0.2670249631E-02    0.9076772452E+03
        28    0.1127276667E+03    0.1098203031E+03    0.2861373814E-02    0.8791428123E+03
        29    0.1130756000E+03    0.1118336340E+03    0.2826753949E-02    0.9002713865E+03
        30    0.1132335667E+03    0.1166763612E+03    0.2977663512E-02    0.8783459585E+03
        31    0.1026179667E+03    0.1110494859E+03    0.2753522610E-02    0.9189795754E+03
        32    0.1001710667E+03    0.1077176135E+03    0.2859924353E-02    0.8687584330E+03
        33    0.9148953333E+02    0.1099703236E+03    0.2868610742E-02    0.8776677391E+03
        34    0.6868523333E+02    0.7236957298E+02    0.2087291120E-02    0.9266308109E+03
