     Index       y_measurement           y_fitting        descriptor_1
         1    0.1859265000E+03    0.1757544634E+03    0.2603618607E-02
         2    0.1689561667E+03    0.1505841934E+03    0.3125514497E-02
         3    0.1804731333E+03    0.1697946725E+03    0.2727192583E-02
         4    0.1790078333E+03    0.1743245709E+03    0.2633266878E-02
         5    0.1726537667E+03    0.1682423642E+03    0.2759379101E-02
         6    0.1687353667E+03    0.1508970849E+03    0.3119026812E-02
         7    0.1793259000E+03    0.1696132812E+03    0.2730953662E-02
         8    0.1611783000E+03    0.1486808340E+03    0.3164979924E-02
         9    0.1691650000E+03    0.1613348371E+03    0.2902604024E-02
        10    0.1561954667E+03    0.1473707622E+03    0.3192143759E-02
        11    0.1592324667E+03    0.1523641327E+03    0.3088608139E-02
        12    0.2009755333E+03    0.1928466948E+03    0.2249217746E-02
        13    0.1991815333E+03    0.1902667479E+03    0.2302711956E-02
        14    0.1909834333E+03    0.1793530058E+03    0.2529004211E-02
        15    0.1730631333E+03    0.1587979939E+03    0.2955204494E-02
        16    0.1839162333E+03    0.1751807955E+03    0.2615513390E-02
        17    0.1709626667E+03    0.1562239944E+03    0.3008575386E-02
        18    0.1785912667E+03    0.1740747685E+03    0.2638446435E-02
        19    0.1928013333E+03    0.1796939302E+03    0.2521935274E-02
        20    0.1867098667E+03    0.1741167269E+03    0.2637576444E-02
        21    0.1737680667E+03    0.1610808420E+03    0.2907870515E-02
        22    0.1572136333E+03    0.1535162816E+03    0.3064718772E-02
        23    0.1860203333E+03    0.1769480931E+03    0.2578869152E-02
        24    0.1708858333E+03    0.1594148437E+03    0.2942414351E-02
        25    0.1549359333E+03    0.1535584463E+03    0.3063844503E-02
        26    0.1731041667E+03    0.1697051037E+03    0.2729049759E-02
        27    0.1713224000E+03    0.1588189415E+03    0.2954770154E-02
        28    0.1816521000E+03    0.1756681590E+03    0.2605408094E-02
        29    0.1676957000E+03    0.1570898228E+03    0.2990622767E-02
        30    0.1734750667E+03    0.1683604941E+03    0.2756929723E-02
        31    0.1717847667E+03    0.1693835904E+03    0.2735716213E-02
        32    0.1608787333E+03    0.1641679001E+03    0.2843861551E-02
        33    0.1564298667E+03    0.1604509216E+03    0.2920931674E-02
        34    0.1612523333E+03    0.1678683582E+03    0.2767133972E-02
        35    0.1600181667E+03    0.1620946966E+03    0.2886848630E-02
        36    0.1622793333E+03    0.1659913177E+03    0.2806053686E-02
        37    0.1858246333E+03    0.1671454369E+03    0.2782123467E-02
        38    0.2034949000E+03    0.1942392878E+03    0.2220342865E-02
