     Index       y_measurement           y_fitting        descriptor_1        descriptor_2        descriptor_3
         1    0.4067373667E+03    0.4083936355E+03    0.4407504540E+03    0.4484155086E-07    0.3648848890E+04
         2    0.2857956333E+03    0.2995190048E+03    0.3339575562E+03    0.1386172536E-05    0.3197232020E+04
         3    0.3071145667E+03    0.3140290105E+03    0.3472325326E+03    0.1386172536E-05    0.3220219811E+04
         4    0.3819834000E+03    0.3709101649E+03    0.4126262136E+03    0.1386172536E-05    0.3829113493E+04
         5    0.3764530667E+03    0.3656520523E+03    0.4078000100E+03    0.1386172536E-05    0.3820175671E+04
         6    0.2785538000E+03    0.2981698113E+03    0.3384404085E+03    0.1386172536E-05    0.3417197521E+04
         7    0.3041485333E+03    0.3124476307E+03    0.3515461456E+03    0.1386172536E-05    0.3441495094E+04
         8    0.2586766667E+03    0.2722917965E+03    0.3111958371E+03    0.4484155086E-07    0.3237541412E+04
         9    0.2725297000E+03    0.2813334305E+03    0.3194958492E+03    0.4484155086E-07    0.3252952132E+04
        10    0.2541748667E+03    0.2573430983E+03    0.3275856319E+03    0.8171276545E-02    0.4395098526E+04
        11    0.2338034333E+03    0.2416873079E+03    0.2972137650E+03    0.1010208374E-08    0.3733609291E+04
        12    0.2403534000E+03    0.2457646961E+03    0.3010000802E+03    0.1010208374E-08    0.3742243574E+04
        13    0.4148450000E+03    0.4349222104E+03    0.4590611578E+03    0.1010208374E-08    0.3459347227E+04
        14    0.4670846000E+03    0.4648133072E+03    0.4862476721E+03    0.1010208374E-08    0.3500472345E+04
        15    0.2451061333E+03    0.2502450921E+03    0.2775083621E+03    0.1010208374E-08    0.2677491555E+04
        16    0.2466809333E+03    0.2546873050E+03    0.2815597934E+03    0.1010208374E-08    0.2684036652E+04
        17    0.3836031333E+03    0.3889038412E+03    0.4197501346E+03    0.8171276545E-02    0.3508072410E+04
        18    0.4372498667E+03    0.4230384146E+03    0.4508839722E+03    0.8171276545E-02    0.3558446767E+04
        19    0.4187009000E+03    0.4194806193E+03    0.4508839722E+03    0.4484155086E-07    0.3666033391E+04
        20    0.2869700333E+03    0.3034333039E+03    0.3558074666E+03    0.1386172536E-05    0.3913141706E+04
        21    0.2344907333E+03    0.2486786529E+03    0.2759925271E+03    0.0000000000E+00    0.2671796198E+04
        22    0.3091172667E+03    0.3169192068E+03    0.3682957177E+03    0.1386172536E-05    0.3940342430E+04
        23    0.3023439333E+03    0.3092581306E+03    0.3428646539E+03    0.1386172536E-05    0.3212541961E+04
        24    0.3266636333E+03    0.3233854325E+03    0.3558074666E+03    0.1386172536E-05    0.3235621392E+04
        25    0.3849960667E+03    0.3863069391E+03    0.4267774879E+03    0.1386172536E-05    0.3856031582E+04
        26    0.3781231333E+03    0.3812355046E+03    0.4221131130E+03    0.1386172536E-05    0.3847041421E+04
        27    0.2956743000E+03    0.3079841869E+03    0.3600183524E+03    0.1386172536E-05    0.3922191172E+04
        28    0.2309024667E+03    0.2525162938E+03    0.2795084972E+03    0.0000000000E+00    0.2678069245E+04
        29    0.3124557667E+03    0.3213070145E+03    0.3723654072E+03    0.1386172536E-05    0.3949444276E+04
        30    0.2616502000E+03    0.2785952264E+03    0.3354803941E+03    0.4484155086E-07    0.3966904207E+04
        31    0.2359238667E+03    0.2511673909E+03    0.2829807856E+03    0.0000000000E+00    0.2858766334E+04
        32    0.2859014667E+03    0.2868818408E+03    0.3431935947E+03    0.4484155086E-07    0.3985156803E+04
        33    0.3027135333E+03    0.3124476307E+03    0.3515461456E+03    0.1386172536E-05    0.3441495094E+04
        34    0.3238940333E+03    0.3261819999E+03    0.3641805526E+03    0.1386172536E-05    0.3465936466E+04
        35    0.2779039000E+03    0.2857622441E+03    0.3235660241E+03    0.4484155086E-07    0.3260680385E+04
        36    0.2942082000E+03    0.2944470727E+03    0.3315565118E+03    0.4484155086E-07    0.3276182800E+04
        37    0.3058423333E+03    0.2820343504E+03    0.3507372122E+03    0.8171276545E-02    0.4456046560E+04
        38    0.2794223333E+03    0.2620189304E+03    0.3227866254E+03    0.1010208374E-08    0.4036660820E+04
        39    0.2552500667E+03    0.2603549191E+03    0.2964635306E+03    0.0000000000E+00    0.3070562488E+04
        40    0.2961311333E+03    0.2657398841E+03    0.3262763120E+03    0.1010208374E-08    0.4045875183E+04
        41    0.2801430000E+03    0.2653745037E+03    0.3192587968E+03    0.1010208374E-08    0.3785664997E+04
        42    0.2908341667E+03    0.2691532253E+03    0.3227866254E+03    0.1010208374E-08    0.3794399463E+04
        43    0.4175716333E+03    0.4410469929E+03    0.4646257386E+03    0.1010208374E-08    0.3467539875E+04
        44    0.4715966000E+03    0.4705836885E+03    0.4915045565E+03    0.1010208374E-08    0.3508746060E+04
        45    0.2449100333E+03    0.2427213622E+03    0.3047393550E+03    0.1010208374E-08    0.3990850888E+04
        46    0.2220599667E+03    0.2419891053E+03    0.2795084972E+03    0.0000000000E+00    0.3035544089E+04
        47    0.2527308000E+03    0.2466785620E+03    0.3084333003E+03    0.1010208374E-08    0.3999978045E+04
        48    0.3850257000E+03    0.3937272916E+03    0.4303784022E+03    0.8171276545E-02    0.3757169666E+04
        49    0.2249314667E+03    0.2464888844E+03    0.2614562583E+03    0.0000000000E+00    0.2181447598E+04
        50    0.4458766000E+03    0.4269538029E+03    0.4607946939E+03    0.8171276545E-02    0.3810504017E+04
        51    0.2500072667E+03    0.2546873050E+03    0.2815597934E+03    0.1010208374E-08    0.2684036652E+04
        52    0.2591231667E+03    0.2590633712E+03    0.2855537488E+03    0.1010208374E-08    0.2690595077E+04
        53    0.3817229000E+03    0.3947753488E+03    0.4250974857E+03    0.8171276545E-02    0.3516426618E+04
        54    0.4540849667E+03    0.4284893468E+03    0.4558662668E+03    0.8171276545E-02    0.3566900804E+04
        55    0.4109789667E+03    0.4099165131E+03    0.4303784022E+03    0.4484155086E-07    0.3194201017E+04
        56    0.3771303667E+03    0.3745436018E+03    0.3979720595E+03    0.1386172536E-05    0.3136444965E+04
        57    0.3714014333E+03    0.3690393100E+03    0.3929659223E+03    0.1386172536E-05    0.3128876632E+04
        58    0.2889783333E+03    0.2714240471E+03    0.3026683010E+03    0.8171276545E-02    0.2948955276E+04
        59    0.4162779667E+03    0.4350431981E+03    0.4534282922E+03    0.1010208374E-08    0.3236412378E+04
        60    0.4713814667E+03    0.4653640303E+03    0.4809333303E+03    0.1010208374E-08    0.3275318907E+04
        61    0.2587401333E+03    0.2606882882E+03    0.2966166533E+03    0.1000000000E+01    0.4683854708E+04
        62    0.2808691333E+03    0.2847794418E+03    0.3144090462E+03    0.1000000000E+01    0.4556985928E+04
