     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.7301306667E+02    0.8049175732E+02    0.2353836848E-02    0.2863274489E+01
         2    0.1115410667E+03    0.1040740196E+03    0.2776342656E-02    0.2781318814E+01
         3    0.8049570000E+02    0.9151299936E+02    0.2544681672E-02    0.2835314306E+01
         4    0.7687850000E+02    0.8997566396E+02    0.2499879069E-02    0.2867642479E+01
         5    0.1124396667E+03    0.1040084279E+03    0.2766797646E-02    0.2794633283E+01
         6    0.1151615000E+03    0.1102196993E+03    0.2954057069E-02    0.2654255310E+01
         7    0.1120797667E+03    0.1136152823E+03    0.2940341033E-02    0.2759019174E+01
         8    0.1183827000E+03    0.1185998676E+03    0.3088064184E-02    0.2650357796E+01
         9    0.1263473667E+03    0.1185195481E+03    0.2981381201E-02    0.2815189051E+01
        10    0.1167774333E+03    0.1215919611E+03    0.3062698064E-02    0.2763436379E+01
        11    0.1183212333E+03    0.1236997016E+03    0.3150857089E-02    0.2677315325E+01
        12    0.6767893333E+02    0.6842829097E+02    0.2103940809E-02    0.2957989669E+01
        13    0.6924846667E+02    0.7200120752E+02    0.2265224730E-02    0.2793487084E+01
        14    0.1178638333E+03    0.1231212227E+03    0.3128939566E-02    0.2697389730E+01
        15    0.1260300667E+03    0.1258057780E+03    0.3216129066E-02    0.2626938033E+01
        16    0.6395140000E+02    0.7398279496E+02    0.2243708407E-02    0.2875751305E+01
        17    0.7548660000E+02    0.7905024445E+02    0.2471282202E-02    0.2644274291E+01
        18    0.1167479333E+03    0.9995097530E+02    0.2683239594E-02    0.2825719913E+01
        19    0.1084637000E+03    0.1184997239E+03    0.3108705069E-02    0.2615627892E+01
        20    0.1173802333E+03    0.1062916026E+03    0.2873839283E-02    0.2683293374E+01
        21    0.1055167333E+03    0.1040134737E+03    0.2712334467E-02    0.2879911925E+01
        22    0.1077780667E+03    0.1104074150E+03    0.2901764505E-02    0.2740622354E+01
        23    0.9370783333E+02    0.9202027821E+02    0.2477267314E-02    0.2953165949E+01
        24    0.8791373333E+02    0.9044192678E+02    0.2431614007E-02    0.2985817801E+01
        25    0.1162208000E+03    0.9828365545E+02    0.2650696110E-02    0.2835691115E+01
        26    0.1218277333E+03    0.1047252252E+03    0.2842612470E-02    0.2693682778E+01
        27    0.1233274667E+03    0.1062704929E+03    0.2792192781E-02    0.2810432181E+01
        28    0.1068349333E+03    0.1023110161E+03    0.2670249631E-02    0.2903939135E+01
        29    0.1130756000E+03    0.1107158228E+03    0.2826753949E-02    0.2865471124E+01
        30    0.1132335667E+03    0.1158669372E+03    0.2977663512E-02    0.2755913871E+01
        31    0.1026179667E+03    0.1100806590E+03    0.2753522610E-02    0.2964385339E+01
        32    0.1001382000E+03    0.1054182675E+03    0.2776132714E-02    0.2814631273E+01
        33    0.1001710667E+03    0.1048715439E+03    0.2859924353E-02    0.2670205388E+01
        34    0.9148953333E+02    0.1080995190E+03    0.2868610742E-02    0.2735829737E+01
        35    0.9892276667E+02    0.1097289926E+03    0.2790096440E-02    0.2898572105E+01
        36    0.9586320000E+02    0.1121484522E+03    0.2882359227E-02    0.2813683439E+01
        37    0.6868523333E+02    0.7131585693E+02    0.2087291120E-02    0.3054875024E+01
        38    0.7368413333E+02    0.7494853715E+02    0.2249506758E-02    0.2890382110E+01
        39    0.1155646000E+03    0.1179858460E+03    0.3004685727E-02    0.2765656110E+01
        40    0.1181048000E+03    0.1204708208E+03    0.3129910270E-02    0.2630838307E+01
        41    0.1175400000E+03    0.1202970101E+03    0.3093702619E-02    0.2683185222E+01
        42    0.7083120000E+02    0.7301662351E+02    0.2218048640E-02    0.2892163893E+01
        43    0.1189540667E+03    0.1231697319E+03    0.3208840657E-02    0.2573652237E+01
        44    0.7171576667E+02    0.7796541363E+02    0.2447399752E-02    0.2654996410E+01
        45    0.1177421333E+03    0.1263140341E+03    0.3172694122E-02    0.2707321114E+01
        46    0.7212726667E+02    0.7664680848E+02    0.2223988513E-02    0.2971951646E+01
        47    0.6982910000E+02    0.8170096943E+02    0.2452927014E-02    0.2738014808E+01
        48    0.7875026667E+02    0.8415402497E+02    0.2365210704E-02    0.2935353267E+01
        49    0.9753893333E+02    0.9521972956E+02    0.2564662682E-02    0.2895026529E+01
        50    0.9081230000E+02    0.9363766137E+02    0.2520109143E-02    0.2925867661E+01
        51    0.6689893333E+02    0.7201787090E+02    0.2108916530E-02    0.3038288565E+01
        52    0.7034353333E+02    0.7596710988E+02    0.2269923021E-02    0.2883453685E+01
        53    0.1323314333E+03    0.1258778196E+03    0.3075229793E-02    0.2849006022E+01
        54    0.1293472000E+03    0.1189207322E+03    0.2966048592E-02    0.2849006022E+01
        55    0.1163718000E+03    0.1151276849E+03    0.2906522323E-02    0.2849006022E+01
        56    0.1096154000E+03    0.1111726959E+03    0.2844454618E-02    0.2849006022E+01
        57    0.9314260000E+02    0.1028988722E+03    0.2714609188E-02    0.2849006022E+01
        58    0.8257986667E+02    0.9431279926E+02    0.2579863468E-02    0.2849006022E+01
        59    0.7522936667E+02    0.8558524954E+02    0.2442897479E-02    0.2849006022E+01
        60    0.7383243333E+02    0.7685160380E+02    0.2305835822E-02    0.2849006022E+01
        61    0.7589846667E+02    0.7251665800E+02    0.2237805257E-02    0.2849006022E+01
        62    0.7789620000E+02    0.6821799635E+02    0.2170344118E-02    0.2849006022E+01
        63    0.7840820000E+02    0.5976644032E+02    0.2037709442E-02    0.2849006022E+01
        64    0.1073171667E+03    0.1109669397E+03    0.2734540800E-02    0.3015810906E+01
        65    0.1140277000E+03    0.1088964655E+03    0.2702047768E-02    0.3015810906E+01
        66    0.1204607667E+03    0.1051214718E+03    0.2642804824E-02    0.3015810906E+01
        67    0.1132415667E+03    0.1000706017E+03    0.2563538886E-02    0.3015810906E+01
        68    0.9731303333E+02    0.9409121380E+02    0.2469701233E-02    0.3015810906E+01
        69    0.8288196667E+02    0.8746387913E+02    0.2365695014E-02    0.3015810906E+01
        70    0.8378776667E+02    0.8041424771E+02    0.2255061472E-02    0.3015810906E+01
        71    0.8411906667E+02    0.7678900330E+02    0.2198168621E-02    0.3015810906E+01
        72    0.8230160000E+02    0.7312279116E+02    0.2140632842E-02    0.3015810906E+01
        73    0.1333271667E+03    0.1321892112E+03    0.3173831617E-02    0.2849703568E+01
        74    0.1177511000E+03    0.1246967225E+03    0.3042846552E-02    0.2870657271E+01
        75    0.1165381667E+03    0.1207331380E+03    0.2973943187E-02    0.2881134122E+01
        76    0.1148520667E+03    0.1166647166E+03    0.2903394561E-02    0.2891610974E+01
        77    0.1043592000E+03    0.1083153599E+03    0.2758962221E-02    0.2912564676E+01
        78    0.9885580000E+02    0.9982654524E+02    0.2612341292E-02    0.2933518379E+01
        79    0.8333353333E+02    0.9133945201E+02    0.2465747379E-02    0.2954472082E+01
        80    0.8251083333E+02    0.8296486520E+02    0.2320919088E-02    0.2975425785E+01
        81    0.8228193333E+02    0.7884738953E+02    0.2249600629E-02    0.2985902636E+01
        82    0.8122306667E+02    0.7478845841E+02    0.2179200940E-02    0.2996379487E+01
        83    0.7805130000E+02    0.6687521248E+02    0.2041612712E-02    0.3017333190E+01
        84    0.7565850000E+02    0.7019687221E+02    0.2107313467E-02    0.2996112618E+01
        85    0.7168876667E+02    0.6973891819E+02    0.2086036493E-02    0.3018142858E+01
        86    0.6902210000E+02    0.6950555198E+02    0.2075329124E-02    0.3029157978E+01
        87    0.6723246667E+02    0.6926922569E+02    0.2064575301E-02    0.3040173098E+01
        88    0.6564466667E+02    0.6878758963E+02    0.2042926673E-02    0.3062203337E+01
        89    0.6465190000E+02    0.6829379961E+02    0.2021087306E-02    0.3084233577E+01
        90    0.6549303333E+02    0.6778763945E+02    0.1999053808E-02    0.3106263817E+01
        91    0.6527446667E+02    0.6726888735E+02    0.1976822698E-02    0.3128294057E+01
        92    0.6509713333E+02    0.6673731531E+02    0.1954390398E-02    0.3150324297E+01
        93    0.6360703333E+02    0.6619268928E+02    0.1931753235E-02    0.3172354537E+01
        94    0.1331329333E+03    0.1194062034E+03    0.3124615223E-02    0.2612994440E+01
        95    0.1303768667E+03    0.1166973883E+03    0.3082104375E-02    0.2612994440E+01
        96    0.1275528667E+03    0.1153365448E+03    0.3060747949E-02    0.2612994440E+01
        97    0.1131955333E+03    0.1139713743E+03    0.3039323616E-02    0.2612994440E+01
        98    0.1089584667E+03    0.1112279415E+03    0.2996269495E-02    0.2612994440E+01
        99    0.1032596000E+03    0.1084668660E+03    0.2952938497E-02    0.2612994440E+01
       100    0.1006016333E+03    0.1056879193E+03    0.2909327037E-02    0.2612994440E+01
       101    0.9690393333E+02    0.1028908686E+03    0.2865431462E-02    0.2612994440E+01
       102    0.9634486667E+02    0.1014854802E+03    0.2843375969E-02    0.2612994440E+01
       103    0.9517810000E+02    0.1000754764E+03    0.2821248044E-02    0.2612994440E+01
       104    0.9246266667E+02    0.9724150066E+02    0.2776772985E-02    0.2612994440E+01
       105    0.1244155333E+03    0.1241372457E+03    0.3179481365E-02    0.2643296552E+01
       106    0.1249338000E+03    0.1241919165E+03    0.3192079586E-02    0.2624940326E+01
       107    0.1282895000E+03    0.1242186898E+03    0.3198369875E-02    0.2615762213E+01
       108    0.1282394333E+03    0.1242450893E+03    0.3204654297E-02    0.2606584100E+01
       109    0.1238324333E+03    0.1242967694E+03    0.3217205583E-02    0.2588227874E+01
       110    0.1230619333E+03    0.1243469625E+03    0.3229733533E-02    0.2569871648E+01
       111    0.1256808333E+03    0.1243956740E+03    0.3242238232E-02    0.2551515422E+01
       112    0.1205031000E+03    0.1244429096E+03    0.3254719768E-02    0.2533159195E+01
       113    0.1237962000E+03    0.1244659756E+03    0.3260951876E-02    0.2523981082E+01
       114    0.1263286333E+03    0.1244886746E+03    0.3267178225E-02    0.2514802969E+01
       115    0.9942550000E+02    0.1049366125E+03    0.2790146354E-02    0.2780902012E+01
       116    0.1039796667E+03    0.1078228400E+03    0.2847792847E-02    0.2761590193E+01
       117    0.1065988000E+03    0.1092542356E+03    0.2876432194E-02    0.2751934283E+01
       118    0.1094606333E+03    0.1106779072E+03    0.2904950326E-02    0.2742278373E+01
       119    0.1100665000E+03    0.1135023384E+03    0.2961627018E-02    0.2722966553E+01
       120    0.1137924333E+03    0.1162966447E+03    0.3017830944E-02    0.2703654734E+01
       121    0.1200650667E+03    0.1190613245E+03    0.3073569926E-02    0.2684342914E+01
       122    0.1181213667E+03    0.1217968640E+03    0.3128851594E-02    0.2665031095E+01
       123    0.1254120333E+03    0.1231538548E+03    0.3156323267E-02    0.2655375185E+01
       124    0.1295430000E+03    0.1245037374E+03    0.3183683390E-02    0.2645719275E+01
       125    0.1281758000E+03    0.1271824076E+03    0.3238072577E-02    0.2626407456E+01
       126    0.1324569000E+03    0.1252769978E+03    0.3148420906E-02    0.2719826956E+01
       127    0.1248918667E+03    0.1181814609E+03    0.3055187177E-02    0.2691495425E+01
       128    0.1208332667E+03    0.1149836042E+03    0.3011041621E-02    0.2682051582E+01
       129    0.1109500000E+03    0.1076787971E+03    0.2908483627E-02    0.2663163895E+01
       130    0.9142540000E+02    0.9946501872E+02    0.2791660675E-02    0.2644276207E+01
       131    0.8069620000E+02    0.9064227639E+02    0.2665280933E-02    0.2625388520E+01
       132    0.9159523333E+02    0.8144977079E+02    0.2533098303E-02    0.2606500833E+01
       133    0.8447216667E+02    0.7677576378E+02    0.2465786751E-02    0.2597056989E+01
       134    0.7063323333E+02    0.7207702973E+02    0.2398087144E-02    0.2587613146E+01
       135    0.6796646667E+02    0.6267300156E+02    0.2262584980E-02    0.2568725459E+01
       136    0.9883910000E+02    0.1108143029E+03    0.2811911718E-02    0.2891093837E+01
       137    0.1059929000E+03    0.1115072466E+03    0.2835627283E-02    0.2871016797E+01
       138    0.1138922667E+03    0.1094473744E+03    0.2816141474E-02    0.2850939756E+01
       139    0.1143839667E+03    0.1052979708E+03    0.2763863557E-02    0.2830862716E+01
       140    0.1074090000E+03    0.9959049279E+02    0.2687133968E-02    0.2810785675E+01
       141    0.1007096000E+03    0.9275035869E+02    0.2592629015E-02    0.2790708635E+01
       142    0.7960966667E+02    0.8109049244E+02    0.2428905912E-02    0.2760593074E+01
       143    0.7212493333E+02    0.7696218725E+02    0.2370538685E-02    0.2750554554E+01
       144    0.1322593000E+03    0.1328165434E+03    0.3245855450E-02    0.2752485160E+01
       145    0.1247315333E+03    0.1278883058E+03    0.3168514046E-02    0.2752485160E+01
       146    0.1265596000E+03    0.1248438931E+03    0.3120736490E-02    0.2752485160E+01
       147    0.1238607000E+03    0.1214871900E+03    0.3068057999E-02    0.2752485160E+01
       148    0.1190111667E+03    0.1140270306E+03    0.2950981827E-02    0.2752485160E+01
       149    0.1036082667E+03    0.9719328351E+02    0.2686801055E-02    0.2752485160E+01
       150    0.9512590000E+02    0.8829739222E+02    0.2547193194E-02    0.2752485160E+01
       151    0.8489250000E+02    0.8380987078E+02    0.2476768180E-02    0.2752485160E+01
       152    0.7258806667E+02    0.7931979231E+02    0.2406303037E-02    0.2752485160E+01
       153    0.7170470000E+02    0.7039112718E+02    0.2266180839E-02    0.2752485160E+01
