     Index       y_measurement           y_fitting        descriptor_1
         1    0.7301306667E+02    0.8206685143E+02    0.2353836848E-02
         2    0.1115410667E+03    0.1039026205E+03    0.2776342656E-02
         3    0.8049570000E+02    0.9193001409E+02    0.2544681672E-02
         4    0.7687850000E+02    0.8961454464E+02    0.2499879069E-02
         5    0.1124396667E+03    0.1034093193E+03    0.2766797646E-02
         6    0.1151615000E+03    0.1130871828E+03    0.2954057069E-02
         7    0.1120797667E+03    0.1123783163E+03    0.2940341033E-02
         8    0.1183827000E+03    0.1200128826E+03    0.3088064184E-02
         9    0.1263473667E+03    0.1144993372E+03    0.2981381201E-02
        10    0.1167774333E+03    0.1187019214E+03    0.3062698064E-02
        11    0.1183212333E+03    0.1232581194E+03    0.3150857089E-02
        12    0.6767893333E+02    0.6915182848E+02    0.2103940809E-02
        13    0.6924846667E+02    0.7748723688E+02    0.2265224730E-02
        14    0.1178638333E+03    0.1221253871E+03    0.3128939566E-02
        15    0.1260300667E+03    0.1266314785E+03    0.3216129066E-02
        16    0.6395140000E+02    0.7637523924E+02    0.2243708407E-02
        17    0.7548660000E+02    0.8813661327E+02    0.2471282202E-02
        18    0.1167479333E+03    0.9909090688E+02    0.2683239594E-02
        19    0.1084637000E+03    0.1210796363E+03    0.3108705069E-02
        20    0.1173802333E+03    0.1089414006E+03    0.2873839283E-02
        21    0.1055167333E+03    0.1005945760E+03    0.2712334467E-02
        22    0.1077780667E+03    0.1103846203E+03    0.2901764505E-02
        23    0.9370783333E+02    0.8844593334E+02    0.2477267314E-02
        24    0.8791373333E+02    0.8608649815E+02    0.2431614007E-02
        25    0.1162208000E+03    0.9740900810E+02    0.2650696110E-02
        26    0.1218277333E+03    0.1073275494E+03    0.2842612470E-02
        27    0.1233274667E+03    0.1047217801E+03    0.2792192781E-02
        28    0.1068349333E+03    0.9841956502E+02    0.2670249631E-02
        29    0.1130756000E+03    0.1065079560E+03    0.2826753949E-02
        30    0.1132335667E+03    0.1143072011E+03    0.2977663512E-02
        31    0.1026179667E+03    0.1027232444E+03    0.2753522610E-02
        32    0.1001382000E+03    0.1038917704E+03    0.2776132714E-02
        33    0.1001710667E+03    0.1082222550E+03    0.2859924353E-02
        34    0.9148953333E+02    0.1086711813E+03    0.2868610742E-02
        35    0.9892276667E+02    0.1046134379E+03    0.2790096440E-02
        36    0.9586320000E+02    0.1093817248E+03    0.2882359227E-02
        37    0.6868523333E+02    0.6829134619E+02    0.2087291120E-02
        38    0.7368413333E+02    0.7667490720E+02    0.2249506758E-02
        39    0.1155646000E+03    0.1157037520E+03    0.3004685727E-02
        40    0.1181048000E+03    0.1221755546E+03    0.3129910270E-02
        41    0.1175400000E+03    0.1203042859E+03    0.3093702619E-02
        42    0.7083120000E+02    0.7504910185E+02    0.2218048640E-02
        43    0.1189540667E+03    0.1262548020E+03    0.3208840657E-02
        44    0.7171576667E+02    0.8690233045E+02    0.2447399752E-02
        45    0.1177421333E+03    0.1243866918E+03    0.3172694122E-02
        46    0.7212726667E+02    0.7535608389E+02    0.2223988513E-02
        47    0.6982910000E+02    0.8718798810E+02    0.2452927014E-02
        48    0.7875026667E+02    0.8265467032E+02    0.2365210704E-02
        49    0.9753893333E+02    0.9296266433E+02    0.2564662682E-02
        50    0.9081230000E+02    0.9066006689E+02    0.2520109143E-02
        51    0.6689893333E+02    0.6940898162E+02    0.2108916530E-02
        52    0.7034353333E+02    0.7773005199E+02    0.2269923021E-02
        53    0.1323314333E+03    0.1193495810E+03    0.3075229793E-02
        54    0.1293472000E+03    0.1137069237E+03    0.2966048592E-02
        55    0.1163718000E+03    0.1106305118E+03    0.2906522323E-02
        56    0.1096154000E+03    0.1074227546E+03    0.2844454618E-02
        57    0.9314260000E+02    0.1007121372E+03    0.2714609188E-02
        58    0.8257986667E+02    0.9374826501E+02    0.2579863468E-02
        59    0.7522936667E+02    0.8666964585E+02    0.2442897479E-02
        60    0.7383243333E+02    0.7958608241E+02    0.2305835822E-02
        61    0.7589846667E+02    0.7607015510E+02    0.2237805257E-02
        62    0.7789620000E+02    0.7258365663E+02    0.2170344118E-02
        63    0.7840820000E+02    0.6572888657E+02    0.2037709442E-02
        64    0.1073171667E+03    0.1017422344E+03    0.2734540800E-02
        65    0.1140277000E+03    0.1000629431E+03    0.2702047768E-02
        66    0.1204607667E+03    0.9700117395E+02    0.2642804824E-02
        67    0.1132415667E+03    0.9290458477E+02    0.2563538886E-02
        68    0.9731303333E+02    0.8805490629E+02    0.2469701233E-02
        69    0.8288196667E+02    0.8267970022E+02    0.2365695014E-02
        70    0.8378776667E+02    0.7696198361E+02    0.2255061472E-02
        71    0.8411906667E+02    0.7402167099E+02    0.2198168621E-02
        72    0.8230160000E+02    0.7104813084E+02    0.2140632842E-02
        73    0.1333271667E+03    0.1244454794E+03    0.3173831617E-02
        74    0.1177511000E+03    0.1176759638E+03    0.3042846552E-02
        75    0.1165381667E+03    0.1141149288E+03    0.2973943187E-02
        76    0.1148520667E+03    0.1104688641E+03    0.2903394561E-02
