     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
         1    0.1129134333E+03    0.1019717865E+03    0.2393887565E+00    0.4484155086E-07
         2    0.5741510000E+02    0.5584413420E+02    0.2715328566E+00    0.1386172536E-05
         3    0.6408266667E+02    0.7029328209E+02    0.2614639486E+00    0.1386172536E-05
         4    0.9577526667E+02    0.8823338161E+02    0.2489623663E+00    0.1386172536E-05
         5    0.5629570000E+02    0.5671789388E+02    0.2709239760E+00    0.1386172536E-05
         6    0.6416440000E+02    0.7076958469E+02    0.2611320365E+00    0.1386172536E-05
         7    0.4909853333E+02    0.4418349412E+02    0.2796586052E+00    0.4484155086E-07
         8    0.4487846667E+02    0.5129374784E+02    0.2746063948E+00    0.8171276545E-02
         9    0.3941803333E+02    0.3382011930E+02    0.2868803373E+00    0.1010208374E-08
        10    0.4091123333E+02    0.3884217297E+02    0.2833807125E+00    0.1010208374E-08
        11    0.1155721667E+03    0.1034708569E+03    0.2383441278E+00    0.1010208374E-08
        12    0.1317270667E+03    0.1219573997E+03    0.2254617558E+00    0.1010208374E-08
        13    0.4379320000E+02    0.2835628160E+02    0.2906878199E+00    0.1010208374E-08
        14    0.4094110000E+02    0.3419134109E+02    0.2866216509E+00    0.1010208374E-08
        15    0.1067330000E+03    0.8902506436E+02    0.2483132765E+00    0.8171276545E-02
        16    0.1236949333E+03    0.1128410985E+03    0.2317170413E+00    0.8171276545E-02
        17    0.1185663333E+03    0.1094294592E+03    0.2341918673E+00    0.4484155086E-07
        18    0.5631520000E+02    0.6724677361E+02    0.2635869121E+00    0.1386172536E-05
        19    0.4281686667E+02    0.2986500313E+02    0.2896364653E+00    0.0000000000E+00
        20    0.6653600000E+02    0.7965056258E+02    0.2549433152E+00    0.1386172536E-05
        21    0.6544593333E+02    0.6566452279E+02    0.2646895057E+00    0.1386172536E-05
        22    0.7081320000E+02    0.7904445812E+02    0.2553656799E+00    0.1386172536E-05
        23    0.9909350000E+02    0.1035880136E+03    0.2382624705E+00    0.1386172536E-05
        24    0.9879613333E+02    0.9994431346E+02    0.2408015878E+00    0.1386172536E-05
        25    0.5754726667E+02    0.7152700420E+02    0.2606042277E+00    0.1386172536E-05
        26    0.3968340000E+02    0.3493289555E+02    0.2861048977E+00    0.0000000000E+00
        27    0.6419260000E+02    0.8350987340E+02    0.2522539493E+00    0.1386172536E-05
        28    0.4298803333E+02    0.3553351103E+02    0.2856863580E+00    0.0000000000E+00
        29    0.5702396667E+02    0.6877893311E+02    0.2625192407E+00    0.4484155086E-07
        30    0.6448746667E+02    0.7076958469E+02    0.2611320365E+00    0.1386172536E-05
        31    0.6892443333E+02    0.8334312191E+02    0.2523701503E+00    0.1386172536E-05
        32    0.5462010000E+02    0.5906777801E+02    0.2692864721E+00    0.4484155086E-07
        33    0.6024150000E+02    0.6808255259E+02    0.2630045144E+00    0.4484155086E-07
        34    0.6916680000E+02    0.7645970091E+02    0.2570694668E+00    0.8171276545E-02
        35    0.6074053333E+02    0.6147291399E+02    0.2676104504E+00    0.1010208374E-08
        36    0.5625880000E+02    0.4948903786E+02    0.2759614305E+00    0.0000000000E+00
        37    0.6109540000E+02    0.6136149999E+02    0.2676880894E+00    0.1010208374E-08
        38    0.6641613333E+02    0.6541390867E+02    0.2648641630E+00    0.1010208374E-08
        39    0.1171394000E+03    0.1074339189E+03    0.2355824628E+00    0.1010208374E-08
        40    0.4263683333E+02    0.3950304506E+02    0.2829201829E+00    0.1010208374E-08
        41    0.3551316667E+02    0.2626909124E+02    0.2921422813E+00    0.0000000000E+00
        42    0.4331223333E+02    0.4421271545E+02    0.2796382428E+00    0.1010208374E-08
        43    0.1050881333E+03    0.9382859021E+02    0.2449659331E+00    0.8171276545E-02
        44    0.3710063333E+02    0.2133582409E+02    0.2955800351E+00    0.0000000000E+00
        45    0.1270568667E+03    0.1162604353E+03    0.2293342719E+00    0.8171276545E-02
        46    0.4623996667E+02    0.3419134109E+02    0.2866216509E+00    0.1010208374E-08
        47    0.4979963333E+02    0.3977921171E+02    0.2827277358E+00    0.1010208374E-08
        48    0.1048403333E+03    0.9336794390E+02    0.2452869351E+00    0.8171276545E-02
        49    0.1283589667E+03    0.1163452093E+03    0.2292751970E+00    0.8171276545E-02
        50    0.9410970000E+02    0.9124759927E+02    0.2468619047E+00    0.1386172536E-05
        51    0.9391083333E+02    0.8687906692E+02    0.2499061223E+00    0.1386172536E-05
        52    0.5990580000E+02    0.4629488879E+02    0.2780898564E+00    0.8171276545E-02
        53    0.1167444000E+03    0.1030451436E+03    0.2386407867E+00    0.1010208374E-08
        54    0.1322718667E+03    0.1219868384E+03    0.2254412414E+00    0.1010208374E-08
        55    0.1511233333E+02    0.1502095756E+02    0.2880581689E+00    0.1000000000E+01
        56    0.1506720000E+02    0.2482164109E+02    0.2812285495E+00    0.1000000000E+01
        57    0.2607280000E+02    0.2958197307E+02    0.2779113058E+00    0.1000000000E+01
        58    0.3288510000E+02    0.3425248748E+02    0.2746566516E+00    0.1000000000E+01
        59    0.5040940000E+02    0.4333404330E+02    0.2683281573E+00    0.1000000000E+01
        60    0.6252836667E+02    0.5208536068E+02    0.2622297901E+00    0.1000000000E+01
        61    0.6859230000E+02    0.6052413105E+02    0.2563492217E+00    0.1000000000E+01
        62    0.7457800000E+02    0.6866680412E+02    0.2506749891E+00    0.1000000000E+01
        63    0.7547360000E+02    0.7263193192E+02    0.2479118845E+00    0.1000000000E+01
        64    0.7601236667E+02    0.7652869549E+02    0.2451964196E+00    0.1000000000E+01
        65    0.7978300000E+02    0.8412408196E+02    0.2399035644E+00    0.1000000000E+01
